GENES FAILING QC:
Gene	Chromosome	Start	Stop	Average_Read_Depth	Stdev_Read_Depth	Ave_Adjusted_Log_Ratio	Stdev_Adjusted_Log_Ratio
EML4	chr2	42396489	42559688	162.300986651835	53.385161741151	0.286465126901405	0.294814075778072
EPHA3	chr3	89156673	89531284	163.137357142857	32.964534291355	0.0721921335659385	0.215228261142665
EPHA5	chr4	66185280	66536213	144.235223300971	42.4298778916649	0.0362104054836691	0.207215628225649
EPHB2	chr1	23037330	23241823	123.387076086957	29.1011932600238	-0.217702281907273	0.188105736168267
EPHB6	chr7	142552775	142568847	100.424381443299	42.9875973310652	-0.204870386603053	0.210210063514302
ERBB2	chr17	37844336	37884915	110.532810606061	41.0724368133897	-0.194104912249999	0.175959515065381
ERBB3	chr12	56473808	56497291	166.28522875817	48.3858139045848	-0.143249121389827	0.214586672306562
ERBB4	chr2	212240441	213403352	147.989322147651	30.9044730239736	0.0554363345133953	0.217648566751354
ERCC2	chr19	45854648	45873845	110.96875	14.6440075180089	-0.249158574224032	0.0944018589944694
ESR1	chr6	152011630	152424408	122.0415	11.6680304571937	0.375570607589129	0.0362559623827057
ESR2	chr14	64693750	64805268	57.14775	11.1312109937554	-0.121552580228311	0.149780412114591
ETV6	chr12	11802787	12048325	152.985040816327	26.2244459850504	-0.111461101584753	0.167662517162991
EZH2	chr7	148504463	148581441	150.105463157895	31.1061160839406	0.0299744743519283	0.223649715323378
FBXW7	chr4	153242409	153456393	166.95867948718	45.0896232088406	0.19978316813816	0.349127400739567
FCGR1A	chr1	149754249	149764074	91.746875	41.0537368105435	0.0535812184218849	0.475068403028891
FCGR2A	chr1	161475204	161489360	157.587371428571	40.2373160657657	-0.159327485296975	0.190375489962913
FCGR3A	chr1	161511550	161520413	84.983	7.56263429632823	-0.569044428311872	0.0598459870441015
FGFR1	chr8	38268655	38326352	125.210287234043	41.349077399114	-0.201611787882246	0.146819685425737
FGFR2	chr10	123237843	123357972	157.617422680412	34.2300482499291	-0.0332099225149709	0.153460128433593
FGFR3	chr4	1795038	1810599	53.9946333333333	24.8192731787438	-0.270996085232498	0.292771508273532
FGFR4	chr5	176513920	176525126	85.9394090909091	40.4786396700432	-0.211891026170648	0.20418656854744
FLT1	chr13	28874482	29069265	154.689246987952	41.6099744971787	0.00917418421660223	0.221802270182572
FLT3	chr13	28577410	28674729	162.355426229508	35.5682480093928	0.0545031362301027	0.171477699140422
FLT4	chr5	180028505	180076624	84.4035660377359	32.9821809132266	-0.176199949079739	0.314170174455311
FOXA1	chr14	38058756	38064325	105.592075	46.4180874683498	0.144487662673767	0.197259770413267
GAB2	chr11	77926335	78128868	130.729183333333	36.3589585689193	-0.28219340136575	0.218112861744685
GATA1	chrX	48644981	48652717	109.452571428571	37.7081479791348	-0.213808925112987	0.13158023272391
GATA2	chr3	128198264	128212030	81.8417	36.6175967044534	-0.214846330942447	0.186889758961638
GATA3	chr10	8096666	8117164	127.382861111111	45.2552094810659	-0.109995434807015	0.118267654498527
GNA11	chr19	3094407	3124000	92.0301578947369	30.8118560789139	-0.199793880102973	0.284103162929097
GNAQ	chr9	80331189	80646365	138.0285	42.7344492127038	0.00569801471456696	0.151348027077061
GNAS	chr20	57414794	57486250	137.011549618321	61.6401115979262	-0.163124178252322	0.175965841127884
GRIN2A	chr16	9847264	10276611	162.487851485148	39.3601180161502	-0.149093936421936	0.165324061562045
GRM3	chr7	86273229	86494192	183.344515151515	35.0517259970316	-0.120453219766884	0.122261861196741
GSTP1	chr11	67351065	67354124	94.547875	22.2142965195699	-0.394419487392863	0.0954352428481801
HDAC4	chr2	239969863	240322643	92.6485263157895	42.2329995706025	-0.202498775433574	0.205022608506801
HIF1A	chr14	62162118	62214977	167.350752808989	48.9134087393293	0.128414046377886	0.232358359358583
HNF1A	chr12	121416548	121440314	88.1516851851852	28.3571324660514	-0.226729613797932	0.224106112522787
HRAS	chr11	532241	535550	96.3279583333333	47.095374436243	-0.267513091528844	0.234117364723805
IDH1	chr2	209100950	209119867	150.579465116279	30.6976702178996	0.143115544856452	0.238475114144114
IDH2	chr15	90627210	90645786	121.124092592593	56.8245122369995	-0.200566791210377	0.165072185291734
IGF1R	chr15	99192760	99507759	150.115503937008	41.7674883083549	-0.128375504457457	0.169069904484958
IKZF1	chr7	50344377	50472798	125.6050625	51.0837217717992	-0.188899343524021	0.249556455165232
IL7R	chr5	35856976	35879705	154.292333333333	21.6730943638779	-0.0211263401367402	0.255124554464059
ITPA	chr20	3189513	3204516	158.04975	13.5189294763861	-0.247749049807403	0.0245566697333506
JAK1	chr1	65298905	65432187	148.297761904762	34.6892994203781	-0.110099953853577	0.202143617901185
JAK2	chr9	4985244	5128183	149.17373015873	39.3401294212356	0.285496099157433	0.357195456134132
JAK3	chr19	17935592	17958841	90.9667950819671	43.3785633003099	-0.22682262042676	0.276134228103671
KDM6A	chrX	44732422	44971845	144.495107594937	36.0500649643168	0.148526488446395	0.240339937880299
KDR	chr4	55944425	55991762	153.91796835443	32.8283364583949	0.0102742765950669	0.218266824941494
KIF5B	chr10	32297937	32345371	135.479863157895	56.0830617828518	0.315581011445219	0.31230190562673
KIT	chr4	55524094	55606881	159.935527777778	34.2522944388154	0.003919503068451	0.219455741239929
KRAS	chr12	25357722	25403865	136.74596	25.8491603940708	0.197695373184422	0.248646297730435
LRP2	chr2	169983618	170219122	130.19375	14.592248342442	0.237257686084312	0.0333442184131783
MAN1B1	chr9	139981378	140003639	164.09575	13.9253181718588	-0.103811559046082	0.0609933277421113
MAP2K1	chr15	66679210	66783882	143.715862745098	33.8747566138537	-0.0738751787925494	0.237749832269679
MAP2K2	chr19	4090319	4124126	77.2150392156863	49.0655147732014	-0.210162508410719	0.301824760039753
MAP2K4	chr17	11924134	12047148	146.519	29.4270273572329	0.151847682728169	0.149816915346928
MAPK1	chr22	22113946	22221970	168.4245	27.0077343282275	0.0233426295817193	0.114428991172677
MC1R	chr16	89984286	89987385	114.138	44.9390473796598	-0.202613862609803	0.162753347704747
MCL1	chr1	150547026	150552214	121.509214285714	57.0950386538327	-0.0533090638499753	0.241618170737223
MDM2	chr12	69201951	69239324	155.657766666667	45.7708769926783	0.167952987296718	0.189589449679587
MDM4	chr1	204485506	204527248	168.394071428571	43.5068918316632	0.0688689564567252	0.155902196110794
MED12	chrX	70338405	70362304	141.45423923445	40.5229438822079	-0.186036440636861	0.178100867665918
MEN1	chr11	64570985	64578766	109.14625862069	36.3131802653643	-0.207854324365415	0.275553253989711
MET	chr7	116312458	116438440	170.909072580645	39.6390833847535	0.0502906515994112	0.173915145731978
MITF	chr3	69788585	70017488	148.511911764706	36.7986863826987	-0.0477421503188149	0.188357164796627
MLH1	chr3	37034840	37092337	161.819231578947	34.3506880735353	0.0447781112341898	0.194809490995038
MPL	chr1	43803474	43820135	118.434349206349	53.9807835379417	-0.191547676424472	0.19688014137429
MRE11A	chr11	94150468	94227040	129.797886363636	25.9113309118511	0.198671177476972	0.259549318595233
MSH2	chr2	47630205	47710367	139.634302325581	45.3851475469904	0.232076031476903	0.32338978514149
MSH6	chr2	48010220	48034092	183.070935185185	55.4902478608017	0.0189970541161856	0.202092200530957
MTHFR	chr1	11845786	11866160	133.12175	12.2459515529623	-0.311219209400776	0.0818208489192867
MUTYH	chr1	45794913	45806142	146.416797297297	39.2657721483337	-0.123353092412494	0.141287788312268
MYC	chr8	128748314	128753680	158.793216216216	46.9789979384895	-0.123160542656284	0.180603025991219
MYCN	chr2	16080682	16087129	130.384111111111	61.6861094720884	-0.1409814029131	0.158882197548921
NF1	chr17	29421944	29704695	156.01353968254	39.2527410207096	0.139236298171204	0.222305080794463
NF2	chr22	29999544	30094589	148.683869047619	41.7214543949284	-0.103546061105382	0.169770819842176
NOTCH1	chr9	139388895	139440238	63.5288733031674	33.4840731739553	-0.206008254192729	0.270756239577966
NOTCH2	chr1	120454175	120612317	142.571839449541	47.489756067159	-0.18418968465441	0.414743291192949
NPM1	chr5	170814707	170837888	143.715245283019	41.2554687384185	0.100729342544785	0.22782104109403
NQO1	chr16	69743303	69760571	138.3665	15.0770978391068	-0.291178355458977	0.0381818703431223
NRAS	chr1	115247084	115259515	173.85165	39.7109478961512	0.175966304368749	0.221747157451814
NRP2	chr2	206547223	206662857	124.048	18.1110693085748	-0.442261605086303	0.119982070496539
PAX5	chr9	36833271	37034476	100.744934782609	40.1852582792995	-0.251237236200492	0.265826174218029
PBRM1	chr3	52579367	52719866	148.98649068323	33.7798199310312	0.031059753561987	0.189793487485009
PDGFRA	chr4	55095263	55164412	164.296739130435	28.5468684078861	-0.0298431172630453	0.152165554646195
PDGFRB	chr5	149493401	149535422	110.069228070175	33.1195431398153	-0.228440760730898	0.182725908731176
PIK3CA	chr3	178866310	178952497	151.707179245283	28.8745929141596	0.254080353045138	0.215457721402047
PIK3R1	chr5	67511583	67597649	179.880529100529	45.9200814027753	0.200741423666924	0.391206849165929
PML	chr15	74287013	74340155	158.877893835616	60.5627068812704	0.134423045947142	0.324354505430574
PMS2	chr7	6012869	6048737	128.810325842697	52.3544334793031	-0.0100890023820247	0.303807310840614
PRPF40B	chr12	50017196	50038452	114.11605785124	39.4250681313545	-0.251076331641201	0.171876071076366
PTCH1	chr9	98205263	98279247	136.159111111111	48.5430218825668	-0.1690627661091	0.200927741824178
PTEN	chr10	89623194	89728532	140.256317073171	41.8929250412193	0.219139252753961	0.258384625580248
PTPN11	chr12	112856535	112947717	163.439257142857	36.837958440285	0.0333319886321005	0.177119164938152
PTPRD	chr9	8314245	10612723	157.485361386139	38.1033602521879	0.0817680009571244	0.235840978247881
RAF1	chr3	12625099	12705700	159.782512195122	28.2197664694681	-0.0873622173065777	0.184462445667232
RARA	chr17	38465422	38513895	126.368794372294	62.9149030204485	-0.057119738464688	0.260566870757122
RB1	chr13	48877882	49056026	122.147734375	48.6439984144184	0.31673376586523	0.425692876224414
RET	chr10	43572516	43625797	119.002216049383	52.3131617253272	-0.184920126287175	0.242583449647137
RICTOR	chr5	38938022	39074510	138.395825870647	45.6361669200946	0.270652171514346	0.295074551724189
ROS1	chr6	117609529	117747018	137.562251243781	59.3400872427667	0.186662297094143	0.327946985494299
RPS14	chr5	149823791	149829319	126.243444444444	36.6473531835251	-0.208488796459844	0.253398740081605
RUNX1	chr21	36160097	36421595	97.114	76.9525772261377	-0.271777054939553	0.337440970016634
SF1	chr11	64532075	64546316	121.807735294118	75.0498351645362	-0.268621709030118	0.402412257152085
SF3B1	chr2	198256697	198299771	152.264748091603	30.9728579056718	0.212547067921427	0.265106009748961
SLC22A2	chr6	160637793	160679963	159.4835	24.1981429504415	-0.0266647562014755	0.0835535658577317
SLCO1B3	chr12	20963637	21069843	165.24575	17.8874604594252	0.220575904271285	0.0841268868076205
SMAD2	chr18	45359465	45457517	162.231843137255	34.6509287266944	0.133101563836775	0.170138605274584
SMAD3	chr15	67358194	67487533	119.76206	33.3079559675523	-0.233344505683416	0.151406063859795
SMAD4	chr18	48556582	48611411	162.267038461538	36.5215252482705	0.146143164837836	0.193234364210894
SMARCA4	chr19	11071597	11172958	107.781578651685	43.5420258206903	-0.229722203148762	0.193499767249901
SMARCB1	chr22	24129149	24176705	140.778787234043	48.012453001605	-0.228569506220646	0.134034350222336
SMO	chr7	128828712	128853385	102.0785	38.9499988529389	-0.222307831422436	0.197801193381226
SPOP	chr17	47676245	47755525	154.031042553191	28.3189834285011	-0.0838847829668827	0.179324022240686
SPRY4	chr5	141689991	141704620	96.1931481481482	24.332280448612	-0.205915916735535	0.219176755306868
SRC	chr20	35973087	36033835	86.7988103448276	52.5741054881376	-0.159686924071603	0.372889859862113
SRSF2	chr17	74730196	74733493	105.2225625	53.1854323792812	-0.107916847382766	0.45529777264207
STK11	chr19	1205797	1228434	73.7455652173913	36.0550354178841	-0.289739159721102	0.214650292511968
SULT1A1	chr16	28616907	28634907	86.1369166666667	16.9834598725659	-0.207774639820683	0.15081256657996
SUZ12	chr17	30264043	30328057	118.057987179487	46.5762558982561	0.337673960103856	0.472048947513218
TET2	chr4	106067031	106200960	197.906428571429	36.9943079493972	-0.00870719958049838	0.147887805294114
TFG	chr3	100428133	100467811	185.126419047619	34.9516594850335	0.317928838431886	0.224926617258313
TGFBR2	chr3	30647993	30735633	148.527211538462	47.9775556353563	-0.0428769768110623	0.231872053759945
TMPRSS2	chr21	42836477	42880085	168.774443609023	60.8495643965866	-0.00588947275239612	0.245004356396991
TP53	chr17	7571719	7590868	120.386588235294	39.7017582853467	-0.122531367639458	0.192984356110059
TPMT	chr6	18128544	18155374	127.874357142857	19.9734545821167	0.304974944285259	0.179212055372046
TRRAP	chr7	98476112	98610866	149.746637566138	44.2702236016976	-0.0544482821190329	0.219599886668637
TSC1	chr9	135766734	135820020	151.385743589743	38.2006227973471	-0.094631196956134	0.170198239421735
TSC2	chr16	2097989	2138713	95.5848348623853	45.779900970032	-0.184130685492188	0.219438403689036
TYMS	chr18	657603	673499	109.82075	11.8801930197914	0.387901641872235	0.0269976650575745
TYR	chr11	88911039	89028927	179.0802	38.0531226768579	-0.0262173255421657	0.229914075908291
U2AF1	chr21	44513065	44527688	144.674071428571	47.8639849769725	-0.125077196231633	0.141891059653839
U2AF2	chr19	56165415	56186082	84.8424516129032	39.7053868433074	-0.238425237766642	0.264753096107093
UGT1A1	chr2	234668918	234681945	175.220454545455	50.2031159705951	0.0358873628472964	0.203947945503315
UMPS	chr3	124449212	124468119	166.4355	11.8027052089765	-0.0913890457971015	0.0292874516891348
VHL	chr3	10183318	10195354	103.206444444444	77.6189412451928	-0.30866723747624	0.245221965759534
WT1	chr11	32409321	32457081	107.293636363636	61.7444264604375	-0.040332265582207	0.190130368386685
ZRSR2	chrX	15808573	15841382	154.462517241379	36.3802989628867	-0.0186225097655028	0.24337386500299

