# HRAS: - strand with non-coding exons
26	NM_001278267	chr1	+	144146810	146467744	144158383	146466121	131	144146810,144148789,144149726,144150981,144151518,144153012,144156971,144158177,144158378,144158870,144164518,144179473,144180355,144181063,144181950,144182695,144183587,144184251,144185133,144185827,144186714,144187459,144188351,144189011,144189893,144190581,144191468,144192205,144193097,144193759,144194641,144195343,144196230,144196975,144197867,144201704,144202586,144203298,144204185,144204924,144205816,144216027,144216909,144217611,144218498,144219235,144220127,144220786,144221668,144222378,144223265,144224002,144824704,145313333,145314215,145314903,145315790,145316511,145317405,145318053,145318935,145319623,145320510,145330682,145331574,145332222,145333104,145333796,145334683,145335388,145336280,145336928,145337810,145338516,145339403,145340108,145341000,145341648,145342530,145343240,145344127,145344832,145345724,145346372,145347254,145347964,145348851,145349562,145350454,145351102,145351984,145352684,145353571,145354294,145355186,145355836,145362978,145363678,145364565,146420018,146420910,146421558,146422440,146423162,146424049,146424783,146425675,146426323,146427205,146427927,146428814,146435853,146436735,146437457,146438344,146443692,146444574,146445298,146446923,146447725,146448373,146454019,146454737,146455624,146456358,146462010,146462657,146463539,146464263,146465150,146465877,	144147021,144148892,144149941,144151054,144151724,144153064,144157135,144158252,144158391,144159043,144164570,144179646,144180407,144181236,144182059,144182868,144183639,144184424,144185185,144186000,144186823,144187632,144188403,144189184,144189945,144190754,144191577,144192378,144193149,144193932,144194693,144195516,144196339,144197148,144197919,144201877,144202638,144203471,144204294,144205097,144205868,144216200,144216961,144217784,144218607,144219408,144220179,144220959,144221720,144222551,144223374,144224175,144824756,145313506,145314267,145315076,145315899,145316684,145317457,145318226,145318987,145319796,145320619,145330855,145331626,145332395,145333156,145333969,145334792,145335561,145336332,145337101,145337862,145338689,145339512,145340281,145341052,145341821,145342582,145343413,145344236,145345005,145345776,145346545,145347306,145348137,145348960,145349735,145350506,145351275,145352036,145352857,145353680,145354467,145355238,145356009,145363030,145363851,145364674,146420191,146420962,146421731,146422492,146423335,146424158,146424956,146425727,146426496,146427257,146428100,146428923,146436026,146436787,146437630,146438453,146443865,146444626,146445388,146447006,146447777,146448546,146454071,146454910,146455733,146456531,146462062,146462830,146463591,146464436,146465259,146467744,	0	NBPF20	cmpl	cmpl	-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,
26	NM_001302371	chr1	+	145293370	146466121	145293405	146466121	90	145293370,145295422,145296356,145297618,145298154,145299729,145301719,145302653,145303909,145304446,145305944,145309899,145311102,145311785,145312677,145313333,145314215,145314903,145315790,145316511,145317405,145318053,145318935,145319623,145320510,145321229,145322123,145322771,145323653,145324347,145325234,145325951,145331574,145332222,145333104,145333796,145334683,145335388,145336280,145336928,145337810,145338516,145339403,145340108,145341000,145341648,145342530,145343240,145344127,145344832,145345724,145346372,145347254,145347964,145348851,145349562,145350454,145351102,145351984,145352684,145353571,145354294,145355186,145355836,145362978,145363678,145364565,145365286,146420910,146448373,146449255,146449977,146450864,146451598,146452490,146453137,146454019,146454737,146455624,146456358,146457250,146457897,146458779,146459497,146460384,146461118,146462010,146462657,146465150,146465877,	145293580,145295525,145296571,145297691,145298366,145299939,145301822,145302868,145303982,145304652,145305996,145310063,145311154,145311958,145312729,145313506,145314267,145315076,145315899,145316684,145317457,145318226,145318987,145319796,145320619,145321402,145322175,145322944,145323705,145324520,145325343,145326124,145331626,145332395,145333156,145333969,145334792,145335561,145336332,145337101,145337862,145338689,145339512,145340281,145341052,145341821,145342582,145343413,145344236,145345005,145345776,145346545,145347306,145348137,145348960,145349735,145350506,145351275,145352036,145352857,145353680,145354467,145355238,145356009,145363030,145363851,145364674,145365459,146420962,146448546,146449307,146450150,146450973,146451771,146452542,146453310,146454071,146454910,146455733,146456531,146457302,146458070,146458831,146459670,146460493,146461291,146462062,146462830,146465259,146466121,	0	NBPF10	cmpl	cmpl	0,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,
26	NR_102404	chr1	+	144614958	144830407	144830407	144830407	19	144614958,144617149,144618081,144619346,144619882,144621446,144813741,144814679,144815935,144816472,144817965,144823127,144823812,144824704,144825352,144826234,144826932,144827819,144828540,	144615303,144617252,144618296,144619419,144620094,144621656,144813844,144814894,144816008,144816678,144818017,144823179,144823985,144824756,144825525,144826286,144827105,144827928,144830407,	0	NBPF8	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
26	NR_102405	chr1	+	144614958	144830407	144830407	144830407	18	144614958,144618081,144619346,144619882,144621446,144813741,144814679,144815935,144816472,144817965,144823127,144823812,144824704,144825352,144826234,144826932,144827819,144828540,	144615303,144618296,144619419,144620094,144621656,144813844,144814894,144816008,144816678,144818017,144823179,144823985,144824756,144825525,144826286,144827105,144827928,144830407,	0	NBPF8	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
211	NM_004892	chr1	+	145096406	145116997	145096546	145115889	6	145096406,145103907,145109523,145112372,145115734,145116319,	145096621,145104017,145109684,145112519,145116306,145116997,	0	SEC22B	cmpl	cmpl	0,0,2,1,1,-1,
211	NM_014455	chr1	+	145610989	145689005	145611239	145688220	9	145610989,145646114,145650482,145663158,145682022,145683574,145684584,145686975,145688088,	145611341,145646173,145650540,145663367,145682094,145683647,145684678,145687091,145689005,	0	RNF115	cmpl	cmpl	0,0,2,0,2,2,0,1,0,
211	NM_014644	chr1	-	144851423	144995033	144852457	144994731	44	144851423,144854164,144854517,144855739,144856815,144857611,144859758,144863317,144864134,144865809,144866591,144867920,144871695,144873876,144874680,144875976,144877035,144879034,144880741,144881429,144882445,144886096,144892500,144903076,144904624,144906058,144906420,144909868,144911881,144912129,144915444,144916569,144917498,144917818,144918832,144921834,144922186,144922518,144923689,144946624,144952200,144952565,144955215,144994590,	144852499,144854211,144854656,144855883,144857042,144857728,144859998,144863442,144864324,144865929,144866723,144868172,144871881,144874029,144874904,144876028,144877271,144879563,144880861,144881622,144882881,144886329,144892589,144903204,144904737,144906196,144906537,144909960,144911963,144912294,144915639,144916749,144917636,144917932,144918991,144922047,144922279,144922638,144923821,144946742,144952376,144952689,144955292,144995033,	0	PDE4DIP	cmpl	cmpl	0,1,0,0,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,
211	NM_022359	chr1	-	144951760	145076186	144952196	145075862	7	144951760,144952565,144955215,144994590,145015859,145021111,145075629,	144952376,144952689,144955292,144994701,145016011,145021167,145076186,	0	PDE4DIP	cmpl	cmpl	0,2,0,0,1,2,0,
211	NM_153713	chr1	+	145477066	145501669	145477158	145498778	6	145477066,145487303,145492234,145497392,145498102,145498535,	145477450,145487467,145492375,145497488,145498180,145501669,	0	LIX1L	cmpl	cmpl	0,1,0,0,0,0,
211	NM_203458	chr1	+	145209112	145286270	145248856	145282031	5	145209112,145248812,145273184,145281368,145281954,	145209436,145248894,145273444,145281704,145286270,	0	NOTCH2NL	cmpl	cmpl	-1,0,2,1,1,
211	NM_001002810	chr1	-	144951760	144995033	144952196	144994731	4	144951760,144952565,144955215,144994590,	144952376,144952689,144955292,144995033,	0	PDE4DIP	cmpl	cmpl	0,2,0,0,
211	NM_001002812	chr1	-	144890590	144995033	144892213	144994731	23	144890590,144892500,144903076,144904624,144906058,144906420,144909868,144911881,144912129,144915444,144916569,144917498,144917818,144918832,144921834,144922186,144922518,144923689,144946624,144952200,144952565,144955215,144994590,	144892219,144892589,144903204,144904737,144906196,144906537,144909960,144911963,144912294,144915639,144916749,144917636,144917932,144918991,144922047,144922279,144922638,144923821,144946742,144952376,144952689,144955292,144995033,	0	PDE4DIP	cmpl	cmpl	0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,
211	NM_001195260	chr1	-	144951760	144997111	144952196	144994635	5	144951760,144952565,144955215,144994590,144997082,	144952376,144952689,144955292,144994701,144997111,	0	PDE4DIP	cmpl	cmpl	0,2,0,0,-1,
211	NM_001195261	chr1	-	144951760	144995082	144952196	144994994	5	144951760,144952565,144955215,144994590,144994955,	144952376,144952689,144955292,144994701,144995082,	0	PDE4DIP	cmpl	cmpl	0,2,0,0,0,
211	NM_001198832	chr1	-	144851423	145039995	144852457	145039609	46	144851423,144854164,144854517,144855739,144856815,144857611,144859758,144863317,144864134,144865809,144866591,144867920,144873876,144874680,144875976,144877035,144879034,144880741,144881429,144882775,144886096,144892500,144903076,144904624,144906058,144906420,144909868,144911881,144912129,144915444,144916569,144917498,144917818,144918832,144921834,144922186,144922518,144923689,144946624,144952200,144952565,144955215,144994590,145015859,145021111,145039589,	144852499,144854211,144854656,144855883,144857042,144857728,144859998,144863442,144864324,144865929,144866723,144868172,144874029,144874904,144876028,144877271,144879563,144880861,144881622,144882881,144886329,144892589,144903204,144904737,144906196,144906537,144909960,144911963,144912294,144915639,144916749,144917636,144917932,144918991,144922047,144922279,144922638,144923821,144946742,144952376,144952689,144955292,144994701,145016011,145021167,145039995,	0	PDE4DIP	cmpl	cmpl	0,1,0,0,1,1,1,2,1,1,1,1,1,2,1,2,1,1,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,2,0,
211	NM_001198834	chr1	-	144851423	144995033	144852353	144994731	44	144851423,144854164,144854517,144855739,144856815,144857611,144859758,144863317,144864134,144865809,144866591,144867920,144871695,144873876,144874680,144875976,144877035,144879034,144880741,144881429,144882445,144886096,144892500,144903076,144904624,144906058,144906420,144909868,144911881,144912129,144915444,144916569,144917498,144917818,144918832,144921834,144922186,144922518,144923689,144946624,144952200,144952565,144955215,144994590,	144852443,144854211,144854656,144855883,144857042,144857728,144859998,144863442,144864324,144865929,144866723,144868172,144871881,144874029,144874904,144876028,144877271,144879563,144880861,144881622,144882881,144886329,144892589,144903204,144904737,144906196,144906537,144909960,144911963,144912294,144915639,144916749,144917636,144917932,144918991,144922047,144922279,144922638,144923821,144946742,144952376,144952689,144955292,144995033,	0	PDE4DIP	cmpl	cmpl	0,1,0,0,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,
211	NR_104217	chr1	+	145289769	145370303	145370303	145370303	18	145289769,145290428,145293370,145301719,145302648,145303909,145304446,145305944,145309899,145311102,145316511,145317405,145318053,145318935,145319623,145320510,145368440,145369717,	145289906,145290511,145293580,145301817,145302868,145303982,145304652,145305996,145310063,145311154,145316684,145317457,145318226,145318987,145319796,145320619,145369446,145370303,	0	NBPF25P	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
211	NR_144516	chr1	-	144832208	145039963	145039963	145039963	45	144832208,144852393,144854164,144855739,144856815,144857611,144859758,144863317,144864134,144865809,144866591,144867920,144871695,144873876,144874680,144875976,144877035,144879034,144880741,144881429,144882445,144886096,144892500,144894082,144895121,144909868,144911881,144912129,144915444,144916569,144917498,144917818,144918832,144921834,144922186,144922518,144923689,144946624,144952200,144952565,144994590,145015859,145017907,145021111,145039589,	144833621,144852499,144854656,144855883,144857042,144857728,144859998,144863442,144864324,144865929,144866723,144868172,144871881,144874029,144874904,144876028,144877271,144879563,144880861,144881622,144882881,144886329,144892589,144894125,144895290,144909960,144911963,144912294,144915639,144916749,144917636,144917932,144918991,144922047,144922279,144922638,144923821,144946742,144952376,144952689,144994701,145016011,145017999,145021167,145039963,	0	LOC100996724	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
211	NR_144517	chr1	-	144832208	145039963	145039963	145039963	43	144832208,144852393,144854517,144855739,144856815,144857611,144859758,144863317,144864134,144865809,144866591,144867920,144873873,144874680,144875976,144877035,144879034,144880741,144881429,144882445,144886096,144892500,144894082,144895121,144909868,144911881,144912129,144915444,144916569,144917498,144917818,144918832,144921834,144922186,144922518,144923689,144946624,144952200,144952565,144994590,145015859,145021111,145039589,	144833621,144852499,144854656,144855883,144857042,144857728,144859998,144863442,144864324,144865929,144866723,144868169,144874029,144874904,144876028,144877271,144879563,144880861,144882033,144882881,144886329,144892589,144894125,144895290,144909960,144911963,144912294,144915639,144916749,144917636,144917932,144918991,144922047,144922279,144922638,144923821,144946742,144952376,144952689,144994701,145016011,145021167,145039963,	0	LOC100996724	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
