Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
48	0	BI427750478_12826	chr1	23191496	23191616	0.58	0.490009159251282	0.042	0.58	120	0.0869254594518023	0.9993476299102	gain	241.53	161.342	207	187.283	0.468	0.688	4
49	0	BI427750478_12827	chr1	23191536	23191656	0.613	0.56936790393097	0.042	0.612	120	0.0327892136096177	0.9993476299102	gain	320.195	208.719	274.558	242.45	0.52	0.705	4
50	0	BI427750478_12828	chr1	23191576	23191696	0.644	0.624351650363264	0.059	0.648	120	0.0135766670747322	0.9924572700758	gain	371.545	237.354	318.658	275.792	0.54	0.768	4
51	0	BI427750478_12829	chr1	23191616	23191736	0.708	0.680385661721554	0.058	0.691	120	0.00865052392546173	0.920840501933731	gain	359.716	221.358	308.5	257.167	0.597	0.844	4
52	0	BI427750478_12830	chr1	23208752	23208872	0.317	0.147835897626286	0.136	0.392	120	0.632757255629936	0.9993476299102	gain	141.285	111.802	120.908	129.6	0.042	0.54	3
53	0	BI427750478_12831	chr1	23208792	23208912	0.453	0.289822055831973	0.088	0.438	120	0.347138855192721	0.9993476299102	gain	151.212	110.929	129.433	128.583	0.214	0.622	3
54	0	BI427750478_12832	chr1	23208832	23208952	0.528	0.334767317772575	0.091	0.524	120	0.286094476059902	0.9993476299102	gain	129.078	90.654	110.425	104.975	0.374	0.716	2
55	0	BI427750478_12833	chr1	23208872	23208992	0.617	0.371425141067476	0.098	0.605	120	0.260347015581925	0.9993476299102	gain	97.31	64.281	83.142	74.267	0.453	0.893	2
56	0	BI427750478_12834	chr1	23208912	23209032	0.657	0.349820985278955	0.09	0.664	120	0.372624882022009	0.9993476299102	gain	68.617	43.927	58.5	50.567	0.453	0.893	2
57	0	BI427750478_12835	chr1	23208952	23209072	0.679	0.303000327538625	0.099	0.681	120	0.51197115973231	0.9993476299102	gain	46.27	28.862	39.308	33.025	0.37	0.893	1
58	0	BI427750478_12836	chr1	23219336	23219456	0.256	-0.0269213724830759	0.08	0.244	120	0.941651013937718	0.9993476299102	loss	70.422	59.35	60.05	68.525	0.097	0.468	2
59	0	BI427750478_12837	chr1	23219376	23219496	0.153	-0.124279556805567	0.125	0.189	120	0.731427502272375	0.9993476299102	loss	70.849	63.294	60.417	73.117	-0.232	0.306	2
60	0	BI427750478_12838	chr1	23219416	23219536	0.02	-0.277718066736206	0.18	0.02	120	0.468134974694183	0.9993476299102	loss	60.525	58.448	51.55	67.475	-0.415	0.301	2
61	0	BI427750478_12839	chr1	23219456	23219576	-0.155	-0.498159040560562	0.174	-0.167	120	0.245334681715808	0.9993476299102	loss	43.806	47.305	37.192	54.5	-0.429	0.191	1
62	0	BI427750478_12840	chr1	23221877	23221997	0.486	0.392153645683364	0.058	0.481	120	0.173115815702612	0.9993476299102	gain	228.984	164.87	196.225	191.392	0.385	0.618	4
63	0	BI427750478_12841	chr1	23221917	23222037	0.44	0.377750834622035	0.06	0.433	120	0.16887891206312	0.9993476299102	gain	272.61	201.534	233.692	234.083	0.313	0.606	4
64	0	BI427750478_12842	chr1	23221957	23222077	0.392	0.330264417114181	0.038	0.393	120	0.228662328470616	0.9993476299102	gain	270.077	205.499	231.517	238.7	0.309	0.456	4
65	0	BI427750478_12843	chr1	23221997	23222117	0.363	0.276300666850566	0.042	0.359	120	0.332070944731394	0.9993476299102	gain	231.293	179.441	198.208	208.358	0.26	0.455	4
66	0	BI427750478_12844	chr1	23222037	23222157	0.396	0.26365100573976	0.101	0.371	120	0.383555413056589	0.9993476299102	gain	177.459	136.701	151.975	158.592	0.26	0.765	3
67	0	BI427750478_12845	chr1	23222816	23222936	0.502	0.309932895883259	0.136	0.488	120	0.323019174264622	0.9993476299102	gain	131.446	89.795	112.458	103.975	0.274	0.744	2
68	0	BI427750478_12846	chr1	23222856	23222976	0.656	0.520987535965964	0.176	0.668	120	0.0856031208624581	0.9993476299102	gain	191.063	118.222	163.658	137.075	0.321	0.962	3
69	0	BI427750478_12847	chr1	23222896	23223016	0.792	0.67912089822614	0.106	0.831	120	0.0217201559857709	0.9993476299102	gain	223.56	128.649	191.567	149.217	0.576	0.962	3
70	0	BI427750478_12848	chr1	23222936	23223056	0.896	0.772319784607991	0.074	0.893	120	0.010149426186205	0.954226198974261	gain	214.526	116.039	183.808	134.533	0.703	1.042	3
71	0	BI427750478_12849	chr1	23232379	23232499	0.205	0.0972172680923901	0.071	0.208	120	0.740670325653591	0.9993476299102	gain	194.925	167.983	166.975	195.017	-0.005	0.411	3
72	0	BI427750478_12850	chr1	23232419	23232539	0.237	0.189551698837296	0.071	0.247	120	0.479936290550361	0.9993476299102	gain	281.129	236.065	241.008	274.292	-0.005	0.363	4
73	0	BI427750478_12851	chr1	23232459	23232579	0.283	0.259601608429568	0.045	0.28	120	0.31029246358671	0.9993476299102	gain	327.074	268.564	280.467	312.133	0.175	0.388	4
74	0	BI427750478_12852	chr1	23232499	23232619	0.343	0.312180648360214	0.076	0.329	120	0.232251141703687	0.9993476299102	gain	317.915	252.326	272.6	293.225	0.214	0.574	4
75	0	BI427750478_12853	chr1	23232539	23232659	0.452	0.386529165852675	0.146	0.409	120	0.161254315112483	0.9993476299102	gain	265.944	199.315	227.967	231.5	0.214	0.733	4
76	0	BI427750478_12854	chr1	23232579	23232699	0.518	0.395775680544987	0.101	0.507	120	0.186818888459741	0.9993476299102	gain	195.507	137.896	167.475	159.983	0.356	0.733	3
77	0	BI427750478_12855	chr1	23233165	23233285	0.331	0.114447916797404	0.092	0.316	120	0.719038006138972	0.9993476299102	gain	106.965	84.649	91.433	97.983	0.097	0.521	2
78	0	BI427750478_12856	chr1	23233205	23233325	0.366	0.192364023599604	0.08	0.352	120	0.535178139780152	0.9993476299102	gain	138.869	107.659	118.833	124.775	0.194	0.521	3
79	0	BI427750478_12857	chr1	23233245	23233365	0.357	0.218182776716741	0.07	0.342	120	0.47260072195343	0.9993476299102	gain	169.852	132.6	145.442	153.817	0.194	0.523	3
80	0	BI427750478_12858	chr1	23233285	23233405	0.404	0.286999544028052	0.078	0.403	120	0.334886949126358	0.9993476299102	gain	195.973	147.815	167.875	171.533	0.268	0.594	3
81	0	BI427750478_12859	chr1	23233325	23233445	0.437	0.319227474923261	0.082	0.469	120	0.283975012426209	0.9993476299102	gain	196.701	145.532	168.5	168.875	0.281	0.594	3
82	0	BI427750478_12860	chr1	23233365	23233485	0.469	0.316109052063385	0.063	0.479	120	0.302170584832398	0.9993476299102	gain	161.866	116.597	138.583	135.183	0.293	0.647	3
83	0	BI427750478_12861	chr1	23234412	23234532	0.685	0.546592773693195	0.155	0.71	120	0.0718885900686663	0.9993476299102	gain	184.387	118.794	157.925	137.742	0.432	0.961	3
84	0	BI427750478_12862	chr1	23234452	23234572	0.545	0.456356138886688	0.141	0.509	120	0.110167125983809	0.9993476299102	gain	239.104	166.967	204.917	193.833	0.32	0.861	4
85	0	BI427750478_12863	chr1	23234492	23234612	0.412	0.34598618456529	0.096	0.4	120	0.210245480314319	0.9993476299102	gain	264.42	199.358	226.658	231.55	0.224	0.604	4
86	0	BI427750478_12864	chr1	23234532	23234652	0.337	0.263237612657388	0.076	0.322	120	0.346136717959969	0.9993476299102	gain	247.857	195.293	212.433	226.817	0.201	0.517	4
87	0	BI427750478_12865	chr1	23234572	23234692	0.324	0.209524528816468	0.081	0.308	120	0.479861454394271	0.9993476299102	gain	193.285	155.638	165.567	180.642	0.201	0.682	3
88	0	BI427750478_12866	chr1	23235428	23235548	0.389	0.196940593513113	0.1	0.382	120	0.530016597969428	0.9993476299102	gain	125.838	95.413	107.642	110.517	0.178	0.547	2
89	0	BI427750478_12867	chr1	23235468	23235588	0.48	0.330353658087717	0.157	0.492	120	0.279964297991691	0.9993476299102	gain	166.019	117.8	142.15	136.583	0.184	0.751	3
90	0	BI427750478_12868	chr1	23235508	23235628	0.588	0.442416387730498	0.101	0.58	120	0.146931579691443	0.9993476299102	gain	174.403	116.268	149.35	134.8	0.375	0.751	3
91	0	BI427750478_12869	chr1	23235548	23235668	0.621	0.444345480059269	0.075	0.625	120	0.152757768952401	0.9993476299102	gain	147.049	95.148	125.858	110.208	0.466	0.751	3
92	0	BI427750478_12870	chr1	23235588	23235708	0.648	0.417494701957595	0.108	0.643	120	0.19299830213346	0.9993476299102	gain	107.314	69.227	91.733	80.025	0.466	0.981	2
93	0	BI427750478_12871	chr1	23235628	23235748	0.828	0.520778609063684	0.275	0.72	120	0.184465205856262	0.9993476299102	gain	69.927	42.589	59.625	49.008	0.466	1.451	2
94	0	BI427750478_12872	chr1	23236850	23236970	0.714	0.499006829997842	0.184	0.735	120	0.116426074157982	0.9993476299102	gain	121.423	71.953	103.85	83.2	0.408	1.041	2
95	0	BI427750478_12873	chr1	23236890	23237010	0.791	0.618036934788022	0.109	0.761	120	0.0462444283649617	0.9993476299102	gain	156.714	90.79	134.158	105.133	0.597	1.041	3
96	0	BI427750478_12874	chr1	23236930	23237050	0.679	0.514695697459008	0.162	0.727	120	0.0952177030887902	0.9993476299102	gain	160.527	99.886	137.433	115.725	0.35	1.041	3
97	0	BI427750478_12875	chr1	23236970	23237090	0.567	0.374721845341966	0.139	0.548	120	0.232198672721657	0.9993476299102	gain	132.911	88.056	113.717	101.95	0.258	0.839	2
98	0	BI427750478_12876	chr1	23238853	23238973	0.047	-0.118041632865053	0.164	0.011	120	0.702099638823233	0.9993476299102	loss	130.524	128.764	111.667	149.35	-0.168	0.354	3
99	0	BI427750478_12877	chr1	23238893	23239013	-0.011	-0.158389553024189	0.113	-0.045	120	0.603962938918785	0.9993476299102	loss	143.168	144.437	122.525	167.6	-0.168	0.28	3
100	0	BI427750478_12878	chr1	23238933	23239053	0.117	-0.0216607568180752	0.225	0.044	120	0.943148149301181	0.9993476299102	loss	157.985	144.745	135.25	167.958	-0.168	0.491	3
101	0	BI427750478_12879	chr1	23238973	23239093	0.28	0.153516827263665	0.166	0.357	120	0.610614675670939	0.9993476299102	gain	179.021	146.148	153.317	169.592	-0.129	0.491	3
102	0	BI427750478_12880	chr1	23239013	23239133	0.328	0.207715391688865	0.095	0.357	120	0.487246524154701	0.9993476299102	gain	187.861	149.361	160.908	173.333	0.108	0.491	3
103	0	BI427750478_12881	chr1	23239053	23239173	0.203	0.0619502047476494	0.157	0.216	120	0.838617373785022	0.9993476299102	gain	161.526	136.987	138.292	158.925	-0.165	0.438	3
104	0	BI427750478_12882	chr1	23239867	23239987	0.79	0.606014744491505	0.079	0.785	120	0.0521822413390898	0.9993476299102	gain	147.107	84.886	125.908	98.258	0.659	1.157	3
105	0	BI427750478_12883	chr1	23239907	23240027	0.768	0.647491516639316	0.065	0.778	120	0.0304011582753851	0.9993476299102	gain	211.916	124.863	181.567	144.808	0.586	0.9	3
106	0	BI427750478_12884	chr1	23239947	23240067	0.664	0.569022601569432	0.166	0.706	120	0.0484498692662716	0.9993476299102	gain	239.667	151.58	205.4	175.917	0.318	0.9	4
107	0	BI427750478_12885	chr1	23239987	23240107	0.469	0.364850387475448	0.213	0.48	120	0.211812543881591	0.9993476299102	gain	216.942	153.791	185.883	178.492	0.048	0.819	3
108	0	BI427750478_12886	chr1	23240027	23240147	0.257	0.112913815712517	0.172	0.239	120	0.710993265148036	0.9993476299102	gain	162.041	131.197	138.733	152.183	0.001	0.573	3
109	0	BI427750478_12887	chr1	40363021	40363141	0.64	0.543839730474807	0.17	0.635	120	0.0597256646299047	0.9993476299102	gain	236.737	151.802	202.883	176.175	0.238	0.976	4
110	0	BI427750478_12888	chr1	40363061	40363181	0.765	0.655392334143061	0.102	0.771	120	0.026054975602974	0.9993476299102	gain	225.316	133.724	193.075	155.125	0.562	0.976	3
111	0	BI427750478_12889	chr1	40363101	40363221	0.784	0.643815759086148	0.082	0.778	120	0.0342031161260978	0.9993476299102	gain	190.171	109.863	162.892	127.342	0.624	0.976	3
112	0	BI427750478_12890	chr1	40363141	40363261	0.683	0.53291926487418	0.141	0.711	120	0.0814351047153685	0.9993476299102	gain	173.956	109.14	148.967	126.5	0.364	0.919	3
113	0	BI427750478_12891	chr1	40363181	40363301	0.533	0.410422341657925	0.154	0.488	120	0.171242906579188	0.9993476299102	gain	194.945	137.767	166.992	159.833	0.279	0.817	3
114	0	BI427750478_12892	chr1	40363221	40363341	0.398	0.321208214316116	0.123	0.385	120	0.252475325085307	0.9993476299102	gain	245.411	189.926	210.333	220.567	0.202	0.734	4
115	0	BI427750478_12893	chr1	40363261	40363381	0.278	0.246059086884254	0.093	0.288	120	0.34728781621446	0.9993476299102	gain	308.561	257.937	264.567	299.758	0.137	0.438	4
116	0	BI427750478_12894	chr1	40363301	40363421	0.196	0.200123473599447	0.085	0.163	120	0.393404342573064	0.9993476299102	gain	372.214	327.894	319.233	381.217	0.066	0.438	5
117	0	BI427750478_12895	chr1	40363341	40363461	0.147	0.176351090041029	0.035	0.15	120	0.411837498432442	0.9993476299102	gain	426.427	385.463	365.792	448.25	0.066	0.23	6
118	0	BI427750478_12896	chr1	40363381	40363501	0.143	0.180086769272079	0.031	0.147	120	0.392029481591253	0.9993476299102	gain	445.833	403.785	382.458	469.583	0.066	0.201	6
119	0	BI427750478_12897	chr1	40363421	40363541	0.182	0.208245039785343	0.052	0.168	120	0.337898723305663	0.9993476299102	gain	422.904	374.313	362.767	435.267	0.083	0.302	6
120	0	BI427750478_12898	chr1	40363461	40363581	0.193	0.190261974849325	0.05	0.173	120	0.427562247791091	0.9993476299102	gain	358.416	314.046	307.383	365.092	0.082	0.302	5
121	0	BI427750478_12899	chr1	40363501	40363621	0.18	0.137800209966684	0.068	0.185	120	0.604593133858332	0.9993476299102	gain	284.254	249.127	243.692	289.5	0.014	0.302	4
122	0	BI427750478_12900	chr1	40363541	40363661	0.098	0.00604057524554616	0.098	0.101	120	0.983212329936316	0.9993476299102	gain	207.636	190.606	177.892	221.358	-0.139	0.282	4
123	0	BI427750478_12901	chr1	40366459	40366579	1.156	0.651168370628457	0.237	1.184	120	NA	NA	gain	24.283	10.978	20.425	12.2	0.681	1.574	1
124	0	BI427750478_12902	chr1	40366499	40366619	1.167	0.644187706012588	0.233	1.185	120	NA	NA	gain	22.032	9.696	18.492	10.708	0.418	1.574	1
125	0	BI427750478_12903	chr1	40366539	40366659	0.923	0.371179538171661	0.438	1.074	103	NA	NA	gain	17.729	9.03	14.796	9.932	-0.139	1.459	1
126	0	BI427750478_12904	chr1	40366579	40366699	0.675	0.101683808281793	0.386	0.783	63	NA	NA	gain	14.621	8.965	12.127	9.857	-0.139	1.24	1
127	0	BI427750478_12905	chr1	40366619	40366739	-0.055	-0.650182972450633	0.358	-0.139	46	NA	NA	loss	10.144	10.6	8.283	11.761	-0.537	0.561	1
128	0	BI427750478_12906	chr1	40366659	40366779	-0.407	-0.96384543125682	0.134	-0.375	63	NA	NA	loss	11.127	14.854	9.127	16.714	-0.738	-0.139	1
129	0	BI427750478_12907	chr1	40366699	40366819	-0.312	-0.79714466479471	0.176	-0.321	103	NA	NA	loss	18.045	21.537	15.068	24.495	-0.738	0.108	1
130	0	BI427750478_12908	chr1	40366739	40366859	-0.173	-0.591829420813064	0.237	-0.18	120	0.24161223314214	0.9993476299102	loss	28.368	30.058	23.933	34.417	-0.738	0.162	1
131	0	BI427750478_12909	chr1	40366779	40366899	0.063	-0.315500051151247	0.198	0.08	120	0.497072585143014	0.9993476299102	loss	38.061	35.976	32.258	41.308	-0.409	0.356	1
132	0	BI427750478_12910	chr1	40366819	40366939	0.244	-0.143645724247096	0.142	0.262	120	0.761775722743274	0.9993476299102	loss	37.732	32.434	31.975	37.183	0.024	0.495	1
133	0	BI427750478_12911	chr1	40366859	40366979	0.345	-0.0826592508745196	0.099	0.356	120	0.872327331155426	0.9993476299102	loss	30.891	24.583	26.1	28.042	0.063	0.569	1
134	0	BI427750478_12912	chr1	40366899	40367019	0.361	-0.110956250262404	0.091	0.358	120	0.842720642983039	0.9993476299102	loss	24.069	18.7	20.242	21.192	0.131	0.569	1
135	0	BI427750478_12913	chr1	40366939	40367059	0.341	-0.156213941434374	0.102	0.347	120	NA	NA	loss	20.615	16.259	17.275	18.35	0.113	0.569	1
136	0	BI427750478_12914	chr1	40366979	40367099	0.241	-0.276262245831578	0.213	0.28	120	NA	NA	loss	17.801	14.978	14.858	16.858	-0.262	0.623	1
137	0	BI427750478_12915	chr1	40367019	40367139	0.077	-0.465730722890525	0.315	0.113	105	NA	NA	loss	14.672	13.554	12.171	15.2	-0.529	0.623	1
143	0	BI427750478_12921	chr1	43803437	43803557	0.864	0.262987859710829	0.215	0.852	43	NA	NA	gain	12.875	7.171	10.628	7.767	0.42	1.341	1
144	0	BI427750478_12922	chr1	43803477	43803597	0.723	0.140409981896513	0.248	0.754	83	NA	NA	gain	13.827	8.509	11.446	9.325	0.142	1.341	1
145	0	BI427750478_12923	chr1	43803517	43803637	0.674	0.127276809038696	0.194	0.714	113	NA	NA	gain	16.956	10.616	14.133	11.779	0.142	0.974	1
146	0	BI427750478_12924	chr1	43803557	43803677	0.709	0.23022316661948	0.198	0.74	120	NA	NA	gain	25.826	15.264	21.75	17.192	0.142	1.048	1
147	0	BI427750478_12925	chr1	43803674	43803794	0.519	0.295306263000007	0.167	0.482	120	0.355276928417769	0.9993476299102	gain	106.839	76.906	91.325	88.967	0.245	0.915	2
148	0	BI427750478_12926	chr1	43803714	43803834	0.303	0.113625739632336	0.21	0.342	120	0.716686677725392	0.9993476299102	gain	123.392	101.375	105.542	117.458	-0.131	0.711	2
149	0	BI427750478_12927	chr1	43803754	43803874	0.039	-0.134026381986831	0.27	0.015	120	0.665584573753837	0.9993476299102	loss	125.003	122.409	106.925	141.95	-0.388	0.425	3
150	0	BI427750478_12928	chr1	43803794	43803914	-0.139	-0.299943484932172	0.178	-0.162	120	0.329911748633609	0.9993476299102	loss	126.226	139.377	107.975	161.708	-0.388	0.272	3
151	0	BI427750478_12929	chr1	43803834	43803954	-0.077	-0.224924516923546	0.256	-0.162	120	0.46150736883709	0.9993476299102	loss	140.14	146.563	119.925	170.075	-0.388	0.498	3
152	0	BI427750478_12930	chr1	43803874	43803994	0.203	0.0509771376488282	0.33	0.224	120	0.867780669515412	0.9993476299102	gain	148.446	131.44	127.058	152.467	-0.336	0.704	3
153	0	BI427750478_12931	chr1	43804180	43804300	0.092	0.0570338807933405	0.157	0.131	120	0.828367782239689	0.9993476299102	gain	291.881	264.643	250.242	307.567	-0.189	0.328	4
154	0	BI427750478_12932	chr1	43804220	43804340	0.233	0.228120432109736	0.095	0.256	120	0.344821081750976	0.9993476299102	gain	359.532	304.527	308.342	354.008	0.006	0.371	5
155	0	BI427750478_12933	chr1	43804260	43804380	0.285	0.267146205378344	0.047	0.295	120	0.288248505092751	0.9993476299102	gain	338.068	277.281	289.908	322.283	0.154	0.371	4
156	0	BI427750478_12934	chr1	43804300	43804420	0.278	0.20626540993434	0.049	0.29	120	0.459013373617181	0.9993476299102	gain	246.838	201.62	211.558	234.183	0.176	0.371	4
157	0	BI427750478_12935	chr1	43804909	43805029	0.32	0.00341056900410724	0.404	0.067	120	0.993229057516565	0.999615489898441	gain	55.353	51.141	47.108	58.967	-0.145	1.163	2
