Gene	Position	Segment_Bases	Ave_Adjusted_Log_Ratio	Ave_Stdev	Gene_Score	Pvalue	B-H_Pvalue	Transcripts
CDK4	chr12:58141980-58146199	2400	-0.188593702087832	0.187051509408318	452.624885010797	0.670554596370749	0.999969889076183	TSPAN31:NM_005981,CDK4:NM_000075,MIR6759:NR_106817
CDK6	chr7:92244365-92462659	2000	0.253116823302477	0.177932064545858	506.233646604953	0.680236159470361	0.999969889076183	CDK6:NM_001145306,CDK6:NM_001259
CDK8	chr13:26828681-26978314	3680	-0.0159665224051515	0.216391173490422	58.7568024509577	0.824791100517082	0.999969889076183	CDK8:NM_001260
CDKN1A	chr6:36644129-36655181	3474	-0.874038594997973	0.241883862879432	3036.41007902296	0.16450997560957	0.999969889076183	CDKN1A:NM_001220777,CDKN1A:NM_000389,CDKN1A:NM_001220778,CDKN1A:NM_078467
CDKN2A	chr9:21968113-21994352	1760	-0.603352179301752	0.197656873825442	1061.89983557108	0.384178660599531	0.999969889076183	CDKN2A:NM_001195132,CDKN2A:NM_058197,CDKN2A:NM_058195,CDKN2A:NM_000077
CEBPA	chr19:33792220-33793340	1120	-0.0445163248290726	0.46833443843883	49.8582838085613	0.594223258856333	0.961509508727098	CEBPA:NM_001285829,CEBPA:NM_001287424,CEBPA:NM_001287435,CEBPA:NM_004364
CHD1	chr5:98190849-98262297	11205	-0.405374536506154	0.275437626244286	4542.22168155145	0.502630578581269	0.999969889076178	CHD1:NM_001270
CHEK1	chr11:125495010-125525358	4160	0.304210863715956	0.275094183670036	1265.51719305838	0.570660293170698	0.999969889076183	CHEK1:NM_001114121,CHEK1:NR_045205,CHEK1:NM_001114122,CHEK1:NM_001244846,CHEK1:NM_001274,CHEK1:NR_045204
CHEK2	chr22:29083788-29130728	4280	-0.524351598099778	0.231199303034624	2244.22483986705	0.40707925073307	0.999969889076183	CHEK2:NM_001257387,CHEK2:NM_145862,CHEK2:NM_007194,CHEK2:NM_001005735
CREBBP	chr16:3777695-3930013	11120	0.503751602246828	0.193345848520273	5601.71781698473	0.395169566402162	0.999969889076178	CREBBP:NM_001079846,CREBBP:NM_004380
CRLF2	chrX:1314792-1331606	1640	0.280337018296868	0.142924960180674	459.752710006863	0.562442964563989	0.999969889076182	CRLF2:NM_001012288,CRLF2:NM_022148,CRLF2:NR_110830
CSF1R	chr5:149433553-149466084	6080	0.216002975682914	0.132111133124779	1313.29809215211	0.721649308293022	0.999969889076183	CSF1R:NM_005211,CSF1R:NM_001288705,CSF1R:NR_109969
CTNNB1	chr3:41265444-41280867	4245	0.271544898421379	0.11327602541825	1152.70809379875	0.609430325770579	0.999969889076183	CTNNB1:NM_001904,CTNNB1:NM_001098209,CTNNB1:NM_001098210
CYP1B1	chr2:38298081-38298321	240	0.282510658326186	0.101537857762365	67.8025579982846	0.605092877452328	0.999969889076182	CYP1B1:NM_000104
CYP2C8	chr10:96796852-96827148	960	-0.570237919240806	0.104973231081183	547.428402471174	0.356340412389692	0.999969889076182	CYP2C8:NM_001198855,CYP2C8:NM_001198854,CYP2C8:NM_000770,CYP2C8:NM_001198853
CYP2D6	chr22:42523495-42526812	1840	-0.31637623796204	0.21722791731772	582.132277850153	0.637911136054444	0.999969889076183	CYP2D6:NM_001025161,CYP2D6:NM_000106
CYP3A4	chr7:99358350-99381779	1240	-0.191271335020765	0.147297744071716	237.176455425749	0.718475283476907	0.999969889076182	CYP3A4:NM_001202855,CYP3A4:NM_017460
CYP3A5	chr7:99250272-99270657	720	-0.212309756845245	0.14548051287913	152.863024928576	0.726182117690887	0.999969889076182	CYP3A5:NR_033811,CYP3A5:NR_033812,CYP3A5:NM_001190484,CYP3A5:NR_033810,CYP3A5:NR_033809,CYP3A5:NR_033808,CYP3A5:NR_033807,CYP3A5:NM_000777
DAXX	chr6:33286277-33290855	3552	-0.846444404443904	0.160475803587362	3006.57052458475	0.168454354109431	0.999969889076183	DAXX:NM_001254717,DAXX:NM_001141970,DAXX:NM_001350,DAXX:NM_001141969
DDR2	chr1:162688753-162750127	4600	0.278038563384053	0.120731245697891	1278.97739156664	0.595261310302819	0.999969889076183	DDR2:NM_006182,DDR2:NM_001014796
DEPDC5	chr22:32149884-32303085	13315	-0.60258499815853	0.193104282558177	8023.41925048082	0.337473526647533	0.999969889076177	DEPDC5:NM_001242896,DEPDC5:NM_014662,DEPDC5:NM_001242897,DEPDC5:NM_001136029,DEPDC5:NM_001007188
DNAJB1	chr19:14625572-14629211	2677	0.310298655660536	0.128096857509312	830.669501203254	0.507557694416055	0.999969889076183	DNAJB1:NM_006145
DNMT3A	chr2:25457057-25536936	6720	0.209822512394561	0.215077523284214	1410.00728329145	0.726916053390808	0.999969889076183	DNMT3A:NM_175629,DNMT3A:NM_175630,DNMT3A:NM_022552,DNMT3A:NM_153759
DOCK7	chr1:62920342-63154108	15269	0.102938363804876	0.219551208066685	1571.76587693664	0.767806109101884	0.999969889076176	DOCK7:NM_001272001,DOCK7:NM_033407,DOCK7:NM_001271999,DOCK7:NM_001272000,ANGPTL3:NM_014495,DOCK7:NM_001272002
DPYD	chr1:97543241-98386667	9015	0.0914725058203158	0.361821572532821	824.624639970147	0.762744254349567	0.999969889076179	DPYD-AS1:NR_046590,DPYD:NM_001160301,DPYD:NM_000110,DPYD-AS2:NR_046591
EGFR	chr7:55086873-55273348	8600	-1.50577672930167	0.184077238015266	12949.6798719944	0.0226468269164674	0.983539972747349	EGFR:NM_201284,EGFR:NM_201283,EGFR:NM_201282,EGFR:NM_005228,EGFR-AS1:NR_047551
EIF3A	chr10:120795524-120840282	6640	-0.538601674315758	0.245676009813406	3576.31511745663	0.364951391967612	0.999969889076183	SNORA19:NR_002917,EIF3A:NM_003750
EML4	chr2:42472606-42553418	2360	0.431896157358089	0.194738869134407	1019.27493136509	0.470132725858978	0.999969889076183	EML4:NM_001145076,EML4:NM_019063
EPHA3	chr3:89156801-89528738	5280	0.354321493493037	0.138703911928933	1870.81748564324	0.515390100999033	0.999969889076183	EPHA3:NM_182644,EPHA3:NM_005233
EPHA5	chr4:66189743-66535488	5560	0.0276343842502578	0.164867260538464	153.647176431434	0.831878776166506	0.999969889076183	EPHA5:NM_004439,EPHA5:NM_182472,EPHA5:NM_001281765,EPHA5:NM_001281767,EPHA5:NM_001281766
EPHB2	chr1:23107824-23240147	4880	-0.19857723510179	0.156429793744123	969.056907296736	0.707128786737217	0.999969889076183	EPHB2:NM_004442,EPHB2:NM_017449,MIR4253:NR_036214
EPHB6	chr7:142560894-142568730	5160	0.229632683998534	0.167374133772574	1184.90464943243	0.703661146300263	0.999969889076183	EPHB6:NM_004445,EPHB6:NM_001280795,EPHB6:NM_001280794,EPHB6:NR_104001
ERBB2	chr17:37856406-37884318	7720	0.202320284310293	0.256584722765994	1561.91259487546	0.748424976889241	0.971193777160321	ERBB2:NM_004448,ERBB2:NM_001005862,ERBB2:NM_001289937,ERBB2:NR_110535,ERBB2:NM_001289936,ERBB2:NM_001289938,MIR4728:NR_039881
ERBB3	chr12:56473984-56495874	8360	-0.15984607186991	0.149450961711119	1336.31316083245	0.720178532531105	0.999969889076181	ERBB3:NM_001982,ERBB3:NM_001005915
ERBB4	chr2:212248301-213403352	8200	0.378892778284655	0.182713454007068	3106.92078193417	0.520841688384735	0.999969889076181	ERBB4:NM_005235,ERBB4:NM_001042599,MIR548F2:NR_031643
ERCC2	chr19:45854797-45855037	240	-0.171207673331683	0.0516395472803685	41.089841599604	0.785004797009675	0.999969889076182	ERCC2:NM_000400
ESR2	chr14:64699694-64699934	240	-0.25748536813082	0.0701555216505599	61.7964883513969	0.729994302675075	0.999969889076182	ESR2:NR_073505,ESR2:NM_001040275,ESR2:NM_001214902,ESR2:NM_001437,ESR2:NR_073497,ESR2:NR_073496,MIR548AZ:NR_106755,ESR2:NM_001271877,ESR2:NM_001271876
ETV6	chr12:11802956-12044066	2600	-0.134692356798058	0.0807722988227203	350.200127674952	0.806295550884399	0.999969889076183	ETV6:NM_001987,RNU6-19P:NR_046487
EZH2	chr7:148504646-148544470	5280	0.379072207039033	0.154880384686696	2001.50125316609	0.510072071317243	0.999969889076183	EZH2:NM_001203248,EZH2:NM_004456,EZH2:NM_152998,EZH2:NM_001203247,EZH2:NM_001203249
FAM175A	chr4:84382035-84406354	4231	-0.0790738823481781	0.206877954449694	334.561596215142	0.766842848484596	0.999969889076183	FAM175A:NM_139076,MRPS18C:NM_016067
FBXW7	chr4:153244005-153332983	4160	-0.0591209013068085	0.193355276372105	245.942949436323	0.80254504571849	0.999969889076183	FBXW7:NM_033632,FBXW7:NM_001257069,FBXW7:NM_018315,FBXW7:NM_001013415,DEAR:NR_104273
FCGR1A	chr1:149754193-149763111	1840	0.692597089724818	0.530129779090322	1274.37864509367	0.395113649272527	0.882326372714279	FCGR1A:NM_000566,HIST2H2BF:NM_001161334
FCGR2A	chr1:161475158-161487970	1960	-0.0316904708194351	0.474222744664518	62.1133228060928	0.692235165887669	0.999969889076183	FCGR2A:NM_001136219,FCGR2A:NM_021642
FCGR3A	chr1:161514420-161514660	240	-1.08202176640718	0.176288943749217	259.685223937723	0.122891057999708	0.999969889076182	FCGR3A:NM_000569,FCGR3A:NM_001127593,FCGR3A:NM_001127592,FCGR3A:NM_001127596,FCGR3A:NM_001127595
FGFR1	chr8:38271112-38318737	5280	0.688506657925366	0.175187756779486	3635.31515384594	0.219391001891497	0.999969889076183	FGFR1:NM_001174067,FGFR1:NM_023105,FGFR1:NM_015850,FGFR1:NM_023110,FGFR1:NM_023106,FGFR1:NM_001174066,FGFR1:NM_001174065,FGFR1:NM_001174064,FGFR1:NM_001174063
FGFR2	chr10:123238998-123353415	5453	-0.532445784622641	0.148348971924924	2903.42686354726	0.381700456997426	0.999969889076183	FGFR2:NM_001144918,FGFR2:NM_001144914,FGFR2:NM_001144917,FGFR2:NM_000141,FGFR2:NM_001144915,FGFR2:NR_073009,FGFR2:NM_023029,FGFR2:NM_001144919,FGFR2:NM_001144913,FGFR2:NM_001144916,FGFR2:NM_022970
FGFR3	chr4:1795574-1809074	5200	-0.686445120462525	0.254540239528785	3569.51462640513	0.351078241601929	0.98933191153282	FGFR3:NM_001163213,FGFR3:NM_000142,FGFR3:NM_022965
FGFR4	chr5:176516507-176524743	5003	0.152867415811618	0.148858725036518	764.795681305525	0.789369132469585	0.999969889076183	FGFR4:NM_002011,FGFR4:NM_213647,FGFR4:NM_022963
FLT1	chr13:28877263-29069067	9200	-0.0929864689968839	0.11512161191505	855.475514771332	0.836825537171729	0.99996988907618	FLT1:NM_001160030,FLT1:NM_002019,FLT1:NM_001159920,FLT1:NM_001160031
FLT3	chr13:28578088-28674744	7040	-0.0861376409355	0.13733566423279	606.40899218592	0.821546723753784	0.999969889076183	FLT3:NM_004119
FLT4	chr5:180030169-180076635	9080	-0.174986096758084	0.200790981347871	1588.8737585634	0.724058940954168	0.975728194795546	FLT4:NM_002020,FLT4:NM_182925
FOXA1	chr14:38060542-38064261	1640	-0.277522168558433	0.151919378490779	455.136356435831	0.642739941037391	0.999969889076183	FOXA1:NM_004496
GAB2	chr11:77930228-78128847	3360	0.224642109531927	0.211219591800932	754.797488027274	0.710484254899235	0.984345359559368	GAB2:NM_012296,GAB2:NM_080491
GATA1	chrX:48649485-48652604	1800	-0.103523508670552	0.182690375518345	186.342315606994	0.772940114742281	0.999969889076183	GATA1:NM_002049
GATA2	chr3:128199830-128205898	2000	-0.626036416172523	0.27282900551599	1252.07283234505	0.380820078069793	0.999969889076183	GATA2:NM_001145661,GATA2:NM_001145662,GATA2:NM_032638
GATA3	chr10:8097578-8116023	1840	0.163194722530125	0.165663804628705	300.278289455429	0.743354747061276	0.999969889076183	GATA3:NM_002051,GATA3:NM_001002295
GLI1	chr12:57853811-57866113	5308	-0.231636305782622	0.14417648302637	1229.52551109416	0.675930296995041	0.990795853396585	GLI1:NM_001160045,GLI1:NM_001167609,ARHGAP9:NM_032496,ARHGAP9:NM_001080156,GLI1:NM_005269,ARHGAP9:NM_001080157
GNA11	chr19:3094556-3121200	2080	-0.168658976734781	0.100858093227856	350.810671608344	0.789343426879067	0.999969889076183	GNA11:NM_002067
GNAQ	chr9:80336212-80646242	2080	0.271651700343624	0.180525716765469	565.035536714737	0.649979045949108	0.999969889076183	GNAQ:NM_002072
GNAS	chr20:57415129-57485969	6520	0.134124103845906	0.196861108091244	874.48915707531	0.793438947967145	0.999969889076183	GNAS-AS1:NR_002785,GNAS:NM_001077490,GNAS:NM_016592,GNAS:NM_080425,GNAS:NR_003259,GNAS:NM_001077488,GNAS:NM_000516,GNAS:NM_080426,GNAS:NM_001077489
GRIN2A	chr16:10031790-9985038	5080	0.401661489304548	0.127860779936852	2040.4403656671	0.428692612179395	0.999969889076183	GRIN2A:NM_001134408,GRIN2A:NM_001134407,GRIN2A:NM_000833
GRM3	chr7:86394434-86493753	3040	0.110504180566961	0.156179851949374	335.932708923563	0.749619341700187	0.999969889076183	GRM3:NM_000840
GSTP1	chr11:67352567-67353697	480	0.223037367513489	0.0497174888759379	107.057936406475	0.708661771760795	0.999969889076182	GSTP1:NM_000852
H3F3A	chr1:226250340-226259757	1556	-1.08638777230711	0.432581428561309	1690.41937370986	0.2143616813522	0.999969889076183	H3F3AP4:NR_002315,H3F3A:NM_002107
HDAC4	chr2:239974691-240274502	7501	0.35128661421001	0.161336121296613	2635.00089318929	0.588493158717293	0.999969889076183	HDAC4:NM_006037,MIR4440:NR_039642,MGC16025:NR_026664,MIR4441:NR_039643,MIR4269:NR_036229,MIR2467:NR_039948
HIF1A	chr14:62162418-62213886	4880	-0.499363125592843	0.168292222840334	2436.89205289308	0.412094777778534	0.999969889076183	HIF1A:NM_001530,HIF1A-AS1:NR_047116,HIF1A:NM_181054,HIF1A-AS2:NR_045406,HIF1A:NM_001243084
HNF1A	chr12:121416533-121439090	3000	-0.0995942858779257	0.155272196007952	298.782857633777	0.811045583794055	0.999969889076183	HNF1A:NM_000545
HRAS	chr11:532554-534405	1360	0.110761029758341	0.166823691856351	150.635000471344	0.815008156207416	0.999969889076182	HRAS:NM_001130442,HRAS:NM_005343,HRAS:NM_176795
HSPH1	chr13:31722538-31722697	159	0.131307483996837	0.130972517061455	20.8778899554971	0.848852269177277	0.999969889076182	HSPH1:NM_001286504,HSPH1:NM_001286505,HSPH1:NM_001286503,HSPH1:NM_006644
IDH1	chr2:209101706-209116373	2360	-0.00296489898879255	0.171625035507125	6.99716161355041	0.836227654082416	0.999969889076183	IDH1:NM_001282387,IDH1:NM_001282386,IDH1:NM_005896
IDH2	chr15:90627400-90645703	3160	-0.107789208377523	0.186803128130015	340.613898472971	0.793136401442115	0.999969889076183	IDH2:NM_001289910,IDH2:NM_001290114,IDH2:NM_002168
IGF1R	chr15:99192716-99500699	6760	-0.111184566048493	0.131865687378362	751.607666487813	0.814417375654423	0.999969889076183	IGF1R:NM_000875,MIR4714:NR_039864
IKZF1	chr7:50358556-50468349	2440	-1.49630676938326	0.304613598569191	3650.98851729515	0.0384469668486372	0.921787000974935	IKZF1:NM_001220771,IKZF1:NM_001220776,IKZF1:NM_001220775,IKZF1:NM_001220774,IKZF1:NM_001220773,IKZF1:NM_001220772,IKZF1:NM_006060,IKZF1:NM_001220767,IKZF1:NM_001220766,IKZF1:NM_001220765,IKZF1:NM_001220770,IKZF1:NM_001220769,IKZF1:NM_001220768
IL7R	chr5:35856979-35876615	2560	0.337880862689622	0.109095280522214	864.975008485432	0.542085915635355	0.999969889076183	IL7R:NM_002185
ITPA	chr20:3193720-3193960	240	0.836811343169046	0.0478390720906676	200.834722360571	0.0400850591070385	0.999969889076182	ITPA:NM_001267623,ITPA:NM_033453,ITPA:NM_181493,ITPA:NR_052002,ITPA:NR_052001,ITPA:NR_052000
JAK1	chr1:65300151-65352063	6960	-0.0910388415409406	0.121194152615989	633.630337124946	0.82510651992969	0.999969889076183	JAK1:NM_002227
JAK2	chr9:5021959-5126876	6880	-0.506632471319413	0.253762338889815	3485.63140267756	0.411382236961209	0.992033620115261	JAK2:NM_004972
JAK3	chr19:17937514-17955253	6886	0.530777346871705	0.202203617539611	3654.93281055856	0.421715659778819	0.999969889076183	JAK3:NM_000215
KDM6A	chrX:44732756-44970760	8680	0.00863640354267472	0.230671670576106	74.9639827504166	0.763976918749943	0.99996988907618	KDM6A:NM_021140
KDR	chr4:55946077-55991545	8720	-0.0157749728557101	0.177034500351816	137.557763301792	0.812443027436822	0.999969889076181	KDR:NM_002253
KIF5B	chr10:32306043-32317523	3160	-0.00570255400664612	0.131370749148116	18.0200706610018	0.849288959968516	0.999969889076183	KIF5B:NM_004521
KIT	chr4:55524093-55604817	6084	-0.0500870490702506	0.156151964733563	304.729606543405	0.80237276534462	0.999969889076183	KIT:NM_001093772,KIT:NM_000222
KMT2A	chr11:118307202-118392908	16880	0.174075638372957	0.147534197882834	2938.39677573551	0.709926372715827	0.997112832250242	KMT2A:NM_005933,KMT2A:NM_001197104
KRAS	chr12:25362645-25398401	1400	-0.473897360964721	0.227539590717685	663.456305350609	0.472806920318846	0.999969889076182	KRAS:NM_004985,KRAS:NM_033360
LRP2	chr2:170010863-170011103	240	0.433328615391341	0.0572122536568959	103.998867693922	0.487937981675162	0.999969889076182	LRP2:NM_004525
MAN1B1	chr9:139982746-139982946	200	0.409149017490518	0.0351427371174159	81.8298034981037	0.409598349143552	0.999969889076182	MAN1B1:NM_016219,MAN1B1:NR_045721,MAN1B1:NR_045720
MAP2K1	chr15:66679604-66783035	2920	1.12422396270004	0.111418123013683	3282.73397108412	0.0214651774669525	0.858345456492184	MAP2K1:NM_002755,SNAPC5:NM_006049
MAP2K2	chr19:4090509-4123965	2960	-0.013015416585013	0.275960186515536	38.5256330916384	0.764493926947375	0.999969889076183	MAP2K2:NM_030662
MAP2K4	chr17:11924119-12044659	3000	-0.425502618300063	0.22888440348361	1276.50785490019	0.459345647389472	0.962235176280855	MAP2K4:NM_003010,MAP2K4:NM_001281435,MIR744:NR_030613
MAPK1	chr22:22123409-22221809	2200	-0.635863033210931	0.186570084741652	1398.89867306405	0.318622539331603	0.974329635510127	MAPK1:NM_138957,MAPK1:NM_002745
MC1R	chr16:89985642-89986642	1000	-1.89221297772066	0.119625288808592	1892.21297772066	0.00318610811337732	0.622712891067492	MC1R:NM_002386
MCL1	chr1:150549767-150552041	1360	0.13201137222922	0.173432634804393	179.535466231739	0.761670324647882	0.999969889076182	MCL1:NM_021960,MCL1:NM_182763,MCL1:NM_001197320
MDM2	chr12:69202143-69233660	3280	-0.0236527112164117	0.202180621647189	77.5808927898305	0.792180739748221	0.999969889076183	MDM2:NM_002392,MDM2:NM_001278462,MDM2:NM_001145337,MDM2:NM_001145340,MDM2:NM_001145339
MDM4	chr1:204494564-204518844	2960	-0.476307138763147	0.162856017479892	1409.86913073891	0.42191736820312	0.999969889076183	MDM4:NM_001204172,MDM4:NM_002393,MDM4:NM_001278519,MDM4:NM_001278518,MDM4:NM_001278517,MDM4:NM_001204171,MDM4:NM_001278516
MED12	chrX:70338533-70362146	11960	-0.638352803072419	0.182519687721306	7634.69952474613	0.299135004490668	0.999969889076178	MED12:NM_005120
MEN1	chr11:64571765-64577610	3080	0.123491755010413	0.137889231892756	380.354605432072	0.805395856233964	0.999969889076183	MEN1:NM_130800,MEN1:NM_130801,MEN1:NM_130799,MEN1:NM_000244,MEN1:NM_130804,MEN1:NM_130803,MEN1:NM_130802
MET	chr7:116339117-116436198	6560	-0.240080126388059	0.149721485553909	1574.92562910567	0.661885269560066	0.999969889076183	MET:NM_000245,MET:NM_001127500
MIOS	chr7:7606520-7647168	5187	-0.0774080152087789	0.196086442609015	401.515374887936	0.76949323617604	0.999969889076183	MIOS:NM_019005
MITF	chr3:69788659-70014437	3920	0.305096508665249	0.142584407268315	1195.97831396777	0.582744318139595	0.999969889076183	MITF:NM_000248,MITF:NM_198158,MITF:NM_001184967,MITF:NM_198177,MITF:NM_006722,MITF:NM_198159,MITF:NM_198178,MITF:NM_001184968
MLH1	chr3:37034737-37092427	7049	0.0973523076386123	0.157530165688334	686.236416544578	0.749805185479645	0.999969889076177	EPM2AIP1:NM_014805,MLH1:NM_001167618,MLH1:NM_000249,MLH1:NM_001258273,MLH1:NM_001167619,MLH1:NM_001167617,MLH1:NM_001258274,MLH1:NM_001258271
MLH3	chr14:75480406-75518298	10001	-0.619406712821487	0.150385168855845	6194.68653492769	0.276112153317615	0.999969889076177	MLH3:NM_014381,MLH3:NM_001040108
MPL	chr1:43803437-43818474	3480	-0.115037116758571	0.178349614960438	400.329166319829	0.789273203942763	0.999969889076183	MPL:NM_005373
MRE11A	chr11:94153197-94226076	5040	0.426170492331276	0.228695418501007	2147.89928134963	0.495408986655864	0.999969889076183	MRE11A:NM_005590,MRE11A:NM_005591
MSH2	chr2:47630088-47710473	6211	0.182040045494302	0.183176382740548	1130.65072256511	0.681760468769289	0.999969889076178	MSH2:NM_001258281,MSH2:NM_000251
MSH6	chr2:48010210-48034177	6401	0.110160694254994	0.17549760479234	705.138603926217	0.736898033387821	0.999969889076177	FBXO11:NM_025133,FBXO11:NM_001190274,MSH6:NM_000179,MSH6:NM_001281494,MSH6:NM_001281493,MSH6:NM_001281492
