Gene	Position	Segment_Bases	Ave_Adjusted_Log_Ratio	Ave_Stdev	Gene_Score	Pvalue	B-H_Pvalue	Transcripts
BRCA1	chr17:41197595-41276192	5840	-0.10983307369886	0.18697849547157	641.42515040134	0.381617332481007	0.796442292541012	BRCA1:NM_007298,BRCA1:NM_007300,BRCA1:NM_007294,BRCA1:NM_007299,BRCA1:NM_007297,BRCA1:NR_027676
BRCA2	chr13:32890509-32972941	13480	-0.0528152154746431	0.177079292234359	711.94910459819	0.536412222333775	0.872789359162842	BRCA2:NM_000059
BRIP1	chr17:59756484-59940982	10620	-0.0822118763770906	0.215037014005263	873.090127124702	0.384021757883145	0.802985338836204	BRIP1:NM_032043
CALR	chr19:13049359-13055367	3311	0.082556041520561	0.140455885051163	273.343053474577	0.461155605739143	0.861156976178835	CALR:NM_004343,MIR6515:NR_106770
CBL	chr11:119077103-119170526	5003	-0.0298996022212485	0.134878888437921	149.587709912906	0.51944654420473	0.871477202819265	CBL:NM_005188
CBLB	chr3:105377782-105586456	5520	-0.0583604956983329	0.165984096347963	322.149936254797	0.467592954316416	0.849608753716413	CBLB:NM_170662
CCND1	chr11:69456059-69466086	1400	0.0130993265262554	0.129459783214042	18.3390571367575	0.639932892884322	0.934265434680816	CCND1:NM_053056
CCNE1	chr19:30302858-30315249	3840	0.0347068150160357	0.181088487856333	133.274169661577	0.520529844732591	0.861088179890401	CCNE1:NM_001238
CDH1	chr16:68771221-68867436	4680	0.0308707156543187	0.114635480434328	144.474949262212	0.53232302688046	0.877585794718507	CDH1:NM_004360
CDK4	chr12:58141980-58146199	2400	0.0117288238387796	0.117049494084849	28.1491772130711	0.578963940341643	0.916304543862015	TSPAN31:NM_005981,CDK4:NM_000075,MIR6759:NR_106817
CDK6	chr7:92244365-92462659	2000	-0.00710258202993858	0.136121233730817	14.2051640598772	0.599657644855883	0.91813133172092	CDK6:NM_001145306,CDK6:NM_001259
CDK8	chr13:26828681-26978314	3680	-0.111089023694313	0.173334355304614	408.807607195074	0.526451633865055	0.859640312383588	CDK8:NM_001260
CDKN1A	chr6:36644129-36655181	3474	0.13583562326243	0.150185369514875	471.892955213683	0.356585602006676	0.798755267947856	CDKN1A:NM_001220777,CDKN1A:NM_000389,CDKN1A:NM_001220778,CDKN1A:NM_078467
CDKN2A	chr9:21968113-21994352	1760	-0.00338134378495109	0.179506673985114	5.95116506151392	0.491164448544444	0.846309180669317	CDKN2A:NM_001195132,CDKN2A:NM_058197,CDKN2A:NM_058195,CDKN2A:NM_000077
CEBPA	chr19:33792220-33793340	1120	0.508937609609798	0.629094678794176	570.010122762974	0.426496535158137	0.7385150250451	CEBPA:NM_001285829,CEBPA:NM_001287424,CEBPA:NM_001287435,CEBPA:NM_004364
CHD1	chr5:98190849-98262297	11205	-0.198294306657923	0.204883345329	2221.88770610202	0.343261570024696	0.783393864408058	CHD1:NM_001270
CHEK1	chr11:125495010-125525358	4160	-0.0328029488545525	0.232474808472014	136.460267234939	0.37362790929581	0.788228999228194	CHEK1:NM_001114121,CHEK1:NR_045205,CHEK1:NM_001114122,CHEK1:NM_001244846,CHEK1:NM_001274,CHEK1:NR_045204
CHEK2	chr22:29083788-29130728	4280	-0.0419881850252786	0.195391603374529	179.709431908192	0.472379540820567	0.849019093037317	CHEK2:NM_001257387,CHEK2:NM_145862,CHEK2:NM_007194,CHEK2:NM_001005735
CREBBP	chr16:3777695-3930013	11120	0.0922579188050932	0.216159210265688	1025.90805711264	0.378270332905642	0.799295590414161	CREBBP:NM_001079846,CREBBP:NM_004380
CRLF2	chrX:1314792-1331606	1640	-0.125075401978492	0.16757056406764	205.123659244728	0.276070771889645	0.703485679821419	CRLF2:NM_001012288,CRLF2:NM_022148,CRLF2:NR_110830
CSF1R	chr5:149433553-149466084	6080	0.0949422331703786	0.156946634891227	577.248777675902	0.520855945941462	0.883028582481105	CSF1R:NM_005211,CSF1R:NM_001288705,CSF1R:NR_109969
CTNNB1	chr3:41265444-41280867	4245	0.0426661148476406	0.115255393186421	181.117657528234	0.557085476213365	0.893994777514023	CTNNB1:NM_001904,CTNNB1:NM_001098209,CTNNB1:NM_001098210
CYP1B1	chr2:38298081-38298321	240	0.0181481910242011	0.091431983794468	4.35556584580828	0.578811647004439	0.921473877071922	CYP1B1:NM_000104
CYP2C8	chr10:96796852-96827148	960	-0.0170632141612245	0.092187345272402	16.3806855947755	0.624534950746804	0.922787586147968	CYP2C8:NM_001198855,CYP2C8:NM_001198854,CYP2C8:NM_000770,CYP2C8:NM_001198853
CYP2D6	chr22:42523495-42526812	1840	0.142140219234457	0.13097975300549	261.538003391401	0.429356323143427	0.865170248442443	CYP2D6:NM_001025161,CYP2D6:NM_000106
CYP3A4	chr7:99358350-99381779	1240	-0.0761491087683041	0.124891597702622	94.4248948726971	0.431577863901315	0.85782198094045	CYP3A4:NM_001202855,CYP3A4:NM_017460
CYP3A5	chr7:99250272-99270657	720	-0.0262930721697184	0.163955177420572	18.9310119621972	0.37026479511011	0.812735974805418	CYP3A5:NR_033811,CYP3A5:NR_033812,CYP3A5:NM_001190484,CYP3A5:NR_033810,CYP3A5:NR_033809,CYP3A5:NR_033808,CYP3A5:NR_033807,CYP3A5:NM_000777
DAXX	chr6:33286277-33290855	3552	0.154778355329113	0.117367487488404	549.772718129009	0.31055511126274	0.776364954025418	DAXX:NM_001254717,DAXX:NM_001141970,DAXX:NM_001350,DAXX:NM_001141969
DDR2	chr1:162688753-162750127	4600	-0.0104439531143145	0.118671885452218	48.0421843258467	0.519877488318091	0.887752572993392	DDR2:NM_006182,DDR2:NM_001014796
DEPDC5	chr22:32149884-32303085	13315	0.031325673930847	0.168329215467282	417.101348389228	0.504509708229621	0.853576422558152	DEPDC5:NM_001242896,DEPDC5:NM_014662,DEPDC5:NM_001242897,DEPDC5:NM_001136029,DEPDC5:NM_001007188
DNAJB1	chr19:14625572-14629211	2677	0.0887059843283747	0.092214866692666	237.465920047059	0.462454882182287	0.845268793218265	DNAJB1:NM_006145
DNMT3A	chr2:25457057-25536936	6720	0.0620324453925879	0.175412521428447	416.85803303819	0.458149525045836	0.856959367991977	DNMT3A:NM_175629,DNMT3A:NM_175630,DNMT3A:NM_022552,DNMT3A:NM_153759
DOCK7	chr1:62920342-63154108	15269	-0.150578184738941	0.183284535981017	2299.17830277889	0.392714854636328	0.802085517609056	DOCK7:NM_001272001,DOCK7:NM_033407,DOCK7:NM_001271999,DOCK7:NM_001272000,ANGPTL3:NM_014495,DOCK7:NM_001272002
DPYD	chr1:97543241-98386667	9015	-0.122657085962465	0.243400343174031	1105.75362995162	0.423054770600301	0.818533041830188	DPYD-AS1:NR_046590,DPYD:NM_001160301,DPYD:NM_000110,DPYD-AS2:NR_046591
EGFR	chr7:55086873-55273348	8600	-0.010690129351471	0.130221182088117	91.9351124226506	0.535108537028193	0.883295702878112	EGFR:NM_201284,EGFR:NM_201283,EGFR:NM_201282,EGFR:NM_005228,EGFR-AS1:NR_047551
EIF3A	chr10:120795524-120840282	6640	-0.106392359197867	0.139143677109555	706.445265073838	0.432563751557717	0.805216081569157	SNORA19:NR_002917,EIF3A:NM_003750
EML4	chr2:42472606-42553418	2360	-0.161401356694481	0.155709894125736	380.907201798974	0.399376004187406	0.798831258880202	EML4:NM_001145076,EML4:NM_019063
EPHA3	chr3:89156801-89528738	5280	-0.0634082820697924	0.138294011867509	334.795729328504	0.462509338997746	0.852490422842506	EPHA3:NM_182644,EPHA3:NM_005233
EPHA5	chr4:66189743-66535488	5560	-0.0805399077822785	0.163683102860172	447.801887269469	0.412921278773139	0.824924927669474	EPHA5:NM_004439,EPHA5:NM_182472,EPHA5:NM_001281765,EPHA5:NM_001281767,EPHA5:NM_001281766
EPHB2	chr1:23107824-23240147	4880	0.0919865394969192	0.136440327107256	448.894312744965	0.487483922951513	0.868673049661514	EPHB2:NM_004442,EPHB2:NM_017449,MIR4253:NR_036214
EPHB6	chr7:142560894-142568730	5160	0.155364612874861	0.133198407149287	801.681402434283	0.443394858208542	0.851273321596686	EPHB6:NM_004445,EPHB6:NM_001280795,EPHB6:NM_001280794,EPHB6:NR_104001
ERBB2	chr17:37856406-37884318	7720	0.0815813615741378	0.189071730444699	629.808111352344	0.478171964565818	0.850535629233548	ERBB2:NM_004448,ERBB2:NM_001005862,ERBB2:NM_001289937,ERBB2:NR_110535,ERBB2:NM_001289936,ERBB2:NM_001289938,MIR4728:NR_039881
ERBB3	chr12:56473984-56495874	8360	0.0579629397080547	0.12604066542507	484.570175959337	0.457999483980421	0.850953009592368	ERBB3:NM_001982,ERBB3:NM_001005915
ERBB4	chr2:212248301-213403352	8200	-0.0832560004247612	0.145787900510435	682.699203483042	0.447130571990369	0.848494533912134	ERBB4:NM_005235,ERBB4:NM_001042599,MIR548F2:NR_031643
ERCC2	chr19:45854797-45855037	240	0.0342980331938612	0.0655601738646709	8.2315279665267	0.808370265989877	0.969503453301629	ERCC2:NM_000400
ESR2	chr14:64699694-64699934	240	-0.129473134646158	0.0374825662892897	31.073552315078	0.632838916153743	0.945706669340674	ESR2:NR_073505,ESR2:NM_001040275,ESR2:NM_001214902,ESR2:NM_001437,ESR2:NR_073497,ESR2:NR_073496,MIR548AZ:NR_106755,ESR2:NM_001271877,ESR2:NM_001271876
ETV6	chr12:11802956-12044066	2600	-0.0240677907936252	0.0803207268382027	62.5762560634254	0.62274730340951	0.931784105872547	ETV6:NM_001987,RNU6-19P:NR_046487
EZH2	chr7:148504646-148544470	5280	-0.0702624887581326	0.185040195124744	370.98594064294	0.396446940473725	0.795120011255754	EZH2:NM_001203248,EZH2:NM_004456,EZH2:NM_152998,EZH2:NM_001203247,EZH2:NM_001203249
FAM175A	chr4:84382035-84406354	4231	-0.110687622527411	0.157527235973358	468.319330913477	0.436284815006734	0.834399576967584	FAM175A:NM_139076,MRPS18C:NM_016067
FBXW7	chr4:153244005-153332983	4160	-0.0873944473386655	0.21321290608236	363.560900928849	0.393232050979329	0.798535699749319	FBXW7:NM_033632,FBXW7:NM_001257069,FBXW7:NM_018315,FBXW7:NM_001013415,DEAR:NR_104273
FCGR1A	chr1:149754193-149763111	1840	0.202065476701947	0.408502558554039	371.800477131583	0.476363061472154	0.78592024210255	FCGR1A:NM_000566,HIST2H2BF:NM_001161334
FCGR2A	chr1:161475158-161487970	1960	0.0533778425691052	0.127190522700332	104.620571435446	0.476566863065682	0.879721894999099	FCGR2A:NM_001136219,FCGR2A:NM_021642
FCGR3A	chr1:161514420-161514660	240	-0.0808994459594204	0.0307376162401355	19.4158670302609	0.659505685751478	0.949554611774385	FCGR3A:NM_000569,FCGR3A:NM_001127593,FCGR3A:NM_001127592,FCGR3A:NM_001127596,FCGR3A:NM_001127595
FGFR1	chr8:38271112-38318737	5280	0.100772770481558	0.171098234557489	532.080228142625	0.413688435128233	0.822718247470957	FGFR1:NM_001174067,FGFR1:NM_023105,FGFR1:NM_015850,FGFR1:NM_023110,FGFR1:NM_023106,FGFR1:NM_001174066,FGFR1:NM_001174065,FGFR1:NM_001174064,FGFR1:NM_001174063
FGFR2	chr10:123238998-123353415	5453	-0.0140446329622711	0.12916320425486	76.5853835432644	0.55616540542076	0.89819334423446	FGFR2:NM_001144918,FGFR2:NM_001144914,FGFR2:NM_001144917,FGFR2:NM_000141,FGFR2:NM_001144915,FGFR2:NR_073009,FGFR2:NM_023029,FGFR2:NM_001144919,FGFR2:NM_001144913,FGFR2:NM_001144916,FGFR2:NM_022970
FGFR3	chr4:1795574-1809074	5200	0.134033455556672	0.184172144553849	696.973968894692	0.569723590263468	0.890283032718323	FGFR3:NM_001163213,FGFR3:NM_000142,FGFR3:NM_022965
FGFR4	chr5:176516507-176524743	5003	0.146237226822504	0.156905081076901	731.624845792988	0.491393587862212	0.868162168523768	FGFR4:NM_002011,FGFR4:NM_213647,FGFR4:NM_022963
FLT1	chr13:28877263-29069067	9200	-0.00982009106989878	0.122361241875131	90.3448378430688	0.528763903891016	0.892774367359175	FLT1:NM_001160030,FLT1:NM_002019,FLT1:NM_001159920,FLT1:NM_001160031
FLT3	chr13:28578088-28674744	7040	-0.0383748740539608	0.145182570300034	270.159113339884	0.52098345600231	0.876591910390335	FLT3:NM_004119
FLT4	chr5:180030169-180076635	9080	0.119619640578708	0.190116712943776	1086.14633645467	0.45517703601078	0.848885443732487	FLT4:NM_002020,FLT4:NM_182925
FOXA1	chr14:38060542-38064261	1640	0.208881814315136	0.197620410198661	342.566175476822	0.326353124683914	0.770709304636862	FOXA1:NM_004496
GAB2	chr11:77930228-78128847	3360	-0.00230863052777054	0.169397714390558	7.75699857330901	0.558744224431569	0.897418004964763	GAB2:NM_012296,GAB2:NM_080491
GATA1	chrX:48649485-48652604	1800	0.0479548554926656	0.124631772594045	86.318739886798	0.543232434911192	0.895545540173805	GATA1:NM_002049
GATA2	chr3:128199830-128205898	2000	0.194421721193349	0.176461464079447	388.843442386697	0.422473353231326	0.831781957568413	GATA2:NM_001145661,GATA2:NM_001145662,GATA2:NM_032638
GATA3	chr10:8097578-8116023	1840	0.0416173108310103	0.105404272274191	76.5758519290589	0.587641217515691	0.908568311976132	GATA3:NM_002051,GATA3:NM_001002295
GLI1	chr12:57853811-57866113	5308	0.113159878511426	0.106600688438434	600.652635138648	0.45819443134531	0.861527419313773	GLI1:NM_001160045,GLI1:NM_001167609,ARHGAP9:NM_032496,ARHGAP9:NM_001080156,GLI1:NM_005269,ARHGAP9:NM_001080157
GNA11	chr19:3094556-3121200	2080	0.0340426627358966	0.102040759542481	70.808738490665	0.635868135112379	0.939955511010906	GNA11:NM_002067
GNAQ	chr9:80336212-80646242	2080	-0.0885342732947788	0.175186565287375	184.15128845314	0.371997018535923	0.782811398290424	GNAQ:NM_002072
GNAS	chr20:57415129-57485969	6520	0.0811548273049871	0.174409421375488	529.129474028516	0.427868737646765	0.828968198274064	GNAS-AS1:NR_002785,GNAS:NM_001077490,GNAS:NM_016592,GNAS:NM_080425,GNAS:NR_003259,GNAS:NM_001077488,GNAS:NM_000516,GNAS:NM_080426,GNAS:NM_001077489
GRIN2A	chr16:10031790-9985038	5080	0.0878842031550097	0.114579783872547	446.451752027449	0.430362434493089	0.833262797039977	GRIN2A:NM_001134408,GRIN2A:NM_001134407,GRIN2A:NM_000833
GRM3	chr7:86394434-86493753	3040	0.0714756159834995	0.146410190565047	217.285872589838	0.485843301071894	0.830963830220131	GRM3:NM_000840
GSTP1	chr11:67352567-67353697	480	0.016493418517974	0.0445888700004008	7.91684088862751	0.85382162851516	0.982317623018825	GSTP1:NM_000852
H3F3A	chr1:226250340-226259757	1556	0.154789812622201	0.201606361667087	240.852948440145	0.427569463490701	0.835312614636469	H3F3AP4:NR_002315,H3F3A:NM_002107
HDAC4	chr2:239974691-240274502	7501	0.0104034612461551	0.124249902764823	78.0363628074097	0.647572160494768	0.928379977616366	HDAC4:NM_006037,MIR4440:NR_039642,MGC16025:NR_026664,MIR4441:NR_039643,MIR4269:NR_036229,MIR2467:NR_039948
HIF1A	chr14:62162418-62213886	4880	-0.0772262440544694	0.100174932897055	376.86407098581	0.539681171130014	0.885347604778116	HIF1A:NM_001530,HIF1A-AS1:NR_047116,HIF1A:NM_181054,HIF1A-AS2:NR_045406,HIF1A:NM_001243084
HNF1A	chr12:121416533-121439090	3000	0.0507560919574004	0.100840699820747	152.268275872201	0.643292203197558	0.936196324050726	HNF1A:NM_000545
HRAS	chr11:532554-534405	1360	0.138807473544169	0.145601307463744	188.778164020069	0.510887104670947	0.881332292712343	HRAS:NM_001130442,HRAS:NM_005343,HRAS:NM_176795
HSPH1	chr13:31722538-31722697	159	0.237764134303012	0.0567814616024395	37.804497354179	0.333871464601559	0.84088376567751	HSPH1:NM_001286504,HSPH1:NM_001286505,HSPH1:NM_001286503,HSPH1:NM_006644
IDH1	chr2:209101706-209116373	2360	-0.0350652478924419	0.128270739109639	82.7539850261629	0.500064343180883	0.890369874630592	IDH1:NM_001282387,IDH1:NM_001282386,IDH1:NM_005896
IDH2	chr15:90627400-90645703	3160	0.108167637563555	0.155732781120422	341.809734700834	0.543125293303691	0.88050907038841	IDH2:NM_001289910,IDH2:NM_001290114,IDH2:NM_002168
IGF1R	chr15:99192716-99500699	6760	0.0630829190334286	0.136469907394313	426.440532665978	0.543855462651582	0.879163356740337	IGF1R:NM_000875,MIR4714:NR_039864
IKZF1	chr7:50358556-50468349	2440	0.0747401852606591	0.0930238828922022	182.366052036008	0.650112693263182	0.933740878657648	IKZF1:NM_001220771,IKZF1:NM_001220776,IKZF1:NM_001220775,IKZF1:NM_001220774,IKZF1:NM_001220773,IKZF1:NM_001220772,IKZF1:NM_006060,IKZF1:NM_001220767,IKZF1:NM_001220766,IKZF1:NM_001220765,IKZF1:NM_001220770,IKZF1:NM_001220769,IKZF1:NM_001220768
IL7R	chr5:35856979-35876615	2560	-0.0437329232329494	0.140793048612901	111.956283476351	0.439730015574375	0.844808210944405	IL7R:NM_002185
ITPA	chr20:3193720-3193960	240	-0.224735322487013	0.0144897445125673	53.936477396883	0.0424061681911543	0.559007966670378	ITPA:NM_001267623,ITPA:NM_033453,ITPA:NM_181493,ITPA:NR_052002,ITPA:NR_052001,ITPA:NR_052000
JAK1	chr1:65300151-65352063	6960	-0.00219791619581594	0.126113775682174	15.297496722879	0.537959221705131	0.888516154037151	JAK1:NM_002227
JAK2	chr9:5021959-5126876	6880	-0.121574849422296	0.162295114215812	836.434964025398	0.476933386195406	0.85698518354426	JAK2:NM_004972
JAK3	chr19:17937514-17955253	6886	0.0781178477017917	0.168968443481924	537.919499274538	0.535318937247884	0.895646146518745	JAK3:NM_000215
KDM6A	chrX:44732756-44970760	8680	-0.0526876760656427	0.164967862344452	457.329028249779	0.489886328982007	0.854983687806856	KDM6A:NM_021140
KDR	chr4:55946077-55991545	8720	-0.0441387799737242	0.155036697971352	384.890161370875	0.464869094025288	0.845596704609197	KDR:NM_002253
KIF5B	chr10:32306043-32317523	3160	-0.10100907980048	0.12128515815493	319.188692169516	0.443437227226089	0.816795292774967	KIF5B:NM_004521
KIT	chr4:55524093-55604817	6084	-0.0203415539188731	0.131053808574843	123.758014042424	0.468442518826624	0.857148384584032	KIT:NM_001093772,KIT:NM_000222
KMT2A	chr11:118307202-118392908	16880	0.0178809266565355	0.136015280423637	301.83004196232	0.522665274270547	0.882312683368278	KMT2A:NM_005933,KMT2A:NM_001197104
KRAS	chr12:25362645-25398401	1400	-0.124136444526203	0.11614307218335	173.791022336684	0.481421182307389	0.862396975796123	KRAS:NM_004985,KRAS:NM_033360
LRP2	chr2:170010863-170011103	240	-0.177263277499009	0.0991921362310435	42.5431865997621	0.398641239574433	0.84055823594213	LRP2:NM_004525
MAN1B1	chr9:139982746-139982946	200	-0.158152952271608	0.0519384243391136	31.6305904543215	0.210871143610545	0.746161317101251	MAN1B1:NM_016219,MAN1B1:NR_045721,MAN1B1:NR_045720
MAP2K1	chr15:66679604-66783035	2920	-0.0749394564030682	0.123657819894195	218.823212696959	0.484951626007479	0.85310613670026	MAP2K1:NM_002755,SNAPC5:NM_006049
MAP2K2	chr19:4090509-4123965	2960	0.0486565057270613	0.267026855680084	144.023256952102	0.487082470899682	0.850964442642818	MAP2K2:NM_030662
MAP2K4	chr17:11924119-12044659	3000	-0.0880379101135479	0.213698794319302	264.113730340644	0.41739517785314	0.831740433920094	MAP2K4:NM_003010,MAP2K4:NM_001281435,MIR744:NR_030613
MAPK1	chr22:22123409-22221809	2200	0.00628650766170955	0.173331679433748	13.830316855761	0.603943901848526	0.89349674682668	MAPK1:NM_138957,MAPK1:NM_002745
MC1R	chr16:89985642-89986642	1000	0.214046838237106	0.156389775466352	214.046838237106	0.279889419501648	0.723086273982004	MC1R:NM_002386
MCL1	chr1:150549767-150552041	1360	0.00593263949148068	0.150240788483496	8.06838970841373	0.61607951220149	0.895200378857033	MCL1:NM_021960,MCL1:NM_182763,MCL1:NM_001197320
MDM2	chr12:69202143-69233660	3280	-0.0447951809705024	0.151478439484179	146.928193583248	0.544525052774359	0.891662570935001	MDM2:NM_002392,MDM2:NM_001278462,MDM2:NM_001145337,MDM2:NM_001145340,MDM2:NM_001145339
MDM4	chr1:204494564-204518844	2960	-0.103365495656286	0.1542304969119	305.961867142607	0.500015340614687	0.846060808558568	MDM4:NM_001204172,MDM4:NM_002393,MDM4:NM_001278519,MDM4:NM_001278518,MDM4:NM_001278517,MDM4:NM_001204171,MDM4:NM_001278516
MED12	chrX:70338533-70362146	11960	0.0735326311689465	0.127145593965701	879.4502687806	0.495597781847496	0.863180303103579	MED12:NM_005120
MEN1	chr11:64571765-64577610	3080	0.145749148651058	0.119733803494808	448.907377845258	0.46680426449339	0.861281650897192	MEN1:NM_130800,MEN1:NM_130801,MEN1:NM_130799,MEN1:NM_000244,MEN1:NM_130804,MEN1:NM_130803,MEN1:NM_130802
MET	chr7:116339117-116436198	6560	-0.0330885376079194	0.131971395946802	217.060806707951	0.527920769065553	0.872491610931654	MET:NM_000245,MET:NM_001127500
MIOS	chr7:7606520-7647168	5187	0.001220112581139	0.25326309659287	6.32872395836799	0.426354932777716	0.819550427199015	MIOS:NM_019005
MITF	chr3:69788659-70014437	3920	-0.0419042473761549	0.112289011241546	164.264649714527	0.524868051675461	0.880436163322992	MITF:NM_000248,MITF:NM_198158,MITF:NM_001184967,MITF:NM_198177,MITF:NM_006722,MITF:NM_198159,MITF:NM_198178,MITF:NM_001184968
MLH1	chr3:37034737-37092427	7049	-0.00286846402643316	0.132558715546508	20.2198029223273	0.431224792458679	0.823726834848103	EPM2AIP1:NM_014805,MLH1:NM_001167618,MLH1:NM_000249,MLH1:NM_001258273,MLH1:NM_001167619,MLH1:NM_001167617,MLH1:NM_001258274,MLH1:NM_001258271
MLH3	chr14:75480406-75518298	10001	-0.00694122878482864	0.130854626758214	69.4192290770712	0.500602619206064	0.858519380203625	MLH3:NM_014381,MLH3:NM_001040108
MPL	chr1:43803437-43818474	3480	0.0542005203807891	0.150243396389999	188.617810925146	0.568043897396484	0.90969500897013	MPL:NM_005373
MRE11A	chr11:94153197-94226076	5040	-0.175105575592468	0.164073415130432	882.532100986037	0.335278527375495	0.768103969623051	MRE11A:NM_005590,MRE11A:NM_005591
MSH2	chr2:47630088-47710473	6211	-0.0615201307110792	0.148497284140176	382.101531846513	0.406685902565111	0.823743641457885	MSH2:NM_001258281,MSH2:NM_000251
