Gene	Position	Segment_Bases	Ave_Adjusted_Log_Ratio	Ave_Stdev	Gene_Score	Pvalue	B-H_Pvalue	Transcripts
ERBB4	chr2:212248301-213403352	8200	-0.121082973519512	0.202650194395935	992.880382859997	0.675920904115793	0.999921823990048	ERBB4:NM_005235,ERBB4:NM_001042599,MIR548F2:NR_031643
ERCC2	chr19:45854797-45855037	240	0.366880799207228	0.0753730965189831	88.0513918097348	0.392877513817161	0.999921823990049	ERCC2:NM_000400
ESR2	chr14:64699694-64699934	240	0.0699807925690509	0.0778804189916003	16.7953902165722	0.918274639608487	0.999921823990049	ESR2:NR_073505,ESR2:NM_001040275,ESR2:NM_001214902,ESR2:NM_001437,ESR2:NR_073497,ESR2:NR_073496,MIR548AZ:NR_106755,ESR2:NM_001271877,ESR2:NM_001271876
ETV6	chr12:11802956-12044066	2600	0.123565387688988	0.153795756155746	321.27000799137	0.671873087072033	0.99992182399005	ETV6:NM_001987,RNU6-19P:NR_046487
EZH2	chr7:148504646-148544470	5280	-0.128580383357423	0.225049280681521	678.904424127194	0.626877515161772	0.99992182399005	EZH2:NM_001203248,EZH2:NM_004456,EZH2:NM_152998,EZH2:NM_001203247,EZH2:NM_001203249
FAM175A	chr4:84382035-84406354	4231	-0.186882169519947	0.30250092619373	790.698459238896	0.676500146099726	0.99992182399005	FAM175A:NM_139076,MRPS18C:NM_016067
FBXW7	chr4:153244005-153332983	4160	-0.162782085046463	0.260647247648055	677.173473793288	0.611442639880838	0.99992182399005	FBXW7:NM_033632,FBXW7:NM_001257069,FBXW7:NM_018315,FBXW7:NM_001013415,DEAR:NR_104273
FCGR1A	chr1:149754193-149763111	1840	0.510936236156681	0.756710032970646	940.122674528292	0.583941653283485	0.882283962344161	FCGR1A:NM_000566,HIST2H2BF:NM_001161334
FCGR2A	chr1:161475158-161487970	1960	0.128908087253164	0.198881567532094	252.659851016201	0.613081940722466	0.999921823990049	FCGR2A:NM_001136219,FCGR2A:NM_021642
FCGR3A	chr1:161514420-161514660	240	-0.0173500510841148	0.0692058509270245	4.16401226018756	0.900954044320045	0.999921823990049	FCGR3A:NM_000569,FCGR3A:NM_001127593,FCGR3A:NM_001127592,FCGR3A:NM_001127596,FCGR3A:NM_001127595
FGFR1	chr8:38271112-38318737	5280	0.233437006001022	0.247697560387436	1232.5473916854	0.583105719128949	0.99992182399005	FGFR1:NM_001174067,FGFR1:NM_023105,FGFR1:NM_015850,FGFR1:NM_023110,FGFR1:NM_023106,FGFR1:NM_001174066,FGFR1:NM_001174065,FGFR1:NM_001174064,FGFR1:NM_001174063
FGFR2	chr10:123238998-123353415	5453	0.0263491379928714	0.191264979333387	143.681849475128	0.701866157458756	0.99992182399005	FGFR2:NM_001144918,FGFR2:NM_001144914,FGFR2:NM_001144917,FGFR2:NM_000141,FGFR2:NM_001144915,FGFR2:NR_073009,FGFR2:NM_023029,FGFR2:NM_001144919,FGFR2:NM_001144913,FGFR2:NM_001144916,FGFR2:NM_022970
FGFR3	chr4:1795574-1809074	5200	0.424081697187788	0.449759696063087	2205.2248253765	0.457705655902282	0.968009425352069	FGFR3:NM_001163213,FGFR3:NM_000142,FGFR3:NM_022965
FGFR4	chr5:176516507-176524743	5003	0.347952773552903	0.209394072983503	1740.80772608517	0.529911389516771	0.99992182399005	FGFR4:NM_002011,FGFR4:NM_213647,FGFR4:NM_022963
FLT1	chr13:28877263-29069067	9200	-0.0230018999848124	0.185221138319773	211.617479860274	0.714673515201409	0.999921823990047	FLT1:NM_001160030,FLT1:NM_002019,FLT1:NM_001159920,FLT1:NM_001160031
FLT3	chr13:28578088-28674744	7040	-0.14034811122681	0.264902294324536	988.050703036742	0.64555267369422	0.976486156240283	FLT3:NM_004119
FLT4	chr5:180030169-180076635	9080	0.363843925731505	0.310539528147646	3303.70284564207	0.489397601255826	0.975681294923622	FLT4:NM_002020,FLT4:NM_182925
FOXA1	chr14:38060542-38064261	1640	0.292130051359529	0.22024177345447	479.093284229628	0.533130790776292	0.999921823990049	FOXA1:NM_004496
GAB2	chr11:77930228-78128847	3360	0.0551822148999527	0.210334681663417	185.412242063841	0.664449642420973	0.937426709990672	GAB2:NM_012296,GAB2:NM_080491
GATA1	chrX:48649485-48652604	1800	0.164726120519439	0.196777323598775	296.50701693499	0.622372342046238	0.999921823990049	GATA1:NM_002049
GATA2	chr3:128199830-128205898	2000	0.462947491813845	0.242630813971613	925.894983627691	0.45299884425283	0.999921823990049	GATA2:NM_001145661,GATA2:NM_001145662,GATA2:NM_032638
GATA3	chr10:8097578-8116023	1840	0.242428756135071	0.244306268200097	446.06891128853	0.561808980518904	0.999921823990049	GATA3:NM_002051,GATA3:NM_001002295
GLI1	chr12:57853811-57866113	5308	0.265687055166457	0.155176875945182	1410.26688882355	0.485135963342825	0.972401039843535	GLI1:NM_001160045,GLI1:NM_001167609,ARHGAP9:NM_032496,ARHGAP9:NM_001080156,GLI1:NM_005269,ARHGAP9:NM_001080157
GNA11	chr19:3094556-3121200	2080	0.151032844907035	0.311949817627099	314.148317406634	0.708528889458994	0.999921823990049	GNA11:NM_002067
GNAQ	chr9:80336212-80646242	2080	-0.163286670663188	0.20795066887126	339.63627497943	0.630096060810594	0.999921823990049	GNAQ:NM_002072
GNAS	chr20:57415129-57485969	6520	0.207241856567427	0.383171222391974	1351.21690481962	0.514086293751096	0.999921823990049	GNAS-AS1:NR_002785,GNAS:NM_001077490,GNAS:NM_016592,GNAS:NM_080425,GNAS:NR_003259,GNAS:NM_001077488,GNAS:NM_000516,GNAS:NM_080426,GNAS:NM_001077489
GRIN2A	chr16:10031790-9985038	5080	0.133647171607239	0.18801896492613	678.927631764775	0.618108503869586	0.99992182399005	GRIN2A:NM_001134408,GRIN2A:NM_001134407,GRIN2A:NM_000833
GRM3	chr7:86394434-86493753	3040	0.0766255854610389	0.186759321194418	232.941779801558	0.609735263148216	0.99992182399005	GRM3:NM_000840
GSTP1	chr11:67352567-67353697	480	0.0890655978562293	0.242135722419966	42.7514869709901	0.639870505456702	0.999921823990049	GSTP1:NM_000852
H3F3A	chr1:226250340-226259757	1556	0.102803236493798	0.172926844158133	159.96183598435	0.770381346025547	0.967666281280693	H3F3AP4:NR_002315,H3F3A:NM_002107
HDAC4	chr2:239974691-240274502	7501	0.287571696692219	0.19283639786586	2157.07529688833	0.584696732206983	0.999921823990049	HDAC4:NM_006037,MIR4440:NR_039642,MGC16025:NR_026664,MIR4441:NR_039643,MIR4269:NR_036229,MIR2467:NR_039948
HIF1A	chr14:62162418-62213886	4880	-0.150233760748598	0.193941385978612	733.140752453158	0.611182335408533	0.99992182399005	HIF1A:NM_001530,HIF1A-AS1:NR_047116,HIF1A:NM_181054,HIF1A-AS2:NR_045406,HIF1A:NM_001243084
HNF1A	chr12:121416533-121439090	3000	0.287486888900281	0.163642376875403	862.460666700842	0.600409063969437	0.99992182399005	HNF1A:NM_000545
HRAS	chr11:532554-534405	1360	0.448137718929523	0.247979962303119	609.467297744151	0.437031807719879	0.999921823990049	HRAS:NM_001130442,HRAS:NM_005343,HRAS:NM_176795
HSPH1	chr13:31722538-31722697	159	0.405392056241656	0.0144967174823045	64.4573369424232	0.549670094053714	0.999921823990049	HSPH1:NM_001286504,HSPH1:NM_001286505,HSPH1:NM_001286503,HSPH1:NM_006644
IDH1	chr2:209101706-209116373	2360	-0.115577053521622	0.20249571080667	272.761846311029	0.670892836012447	0.99992182399005	IDH1:NM_001282387,IDH1:NM_001282386,IDH1:NM_005896
IDH2	chr15:90627400-90645703	3160	0.282939452030201	0.249889787766975	894.088668415436	0.530246011010264	0.982379335849873	IDH2:NM_001289910,IDH2:NM_001290114,IDH2:NM_002168
IGF1R	chr15:99192716-99500699	6760	0.151843033608118	0.189420425252276	1026.45890719088	0.638399636254058	0.999921877235426	IGF1R:NM_000875,MIR4714:NR_039864
IKZF1	chr7:50358556-50468349	2440	0.261407389025711	0.20280979030259	637.834029222735	0.582472753884895	0.99992182399005	IKZF1:NM_001220771,IKZF1:NM_001220776,IKZF1:NM_001220775,IKZF1:NM_001220774,IKZF1:NM_001220773,IKZF1:NM_001220772,IKZF1:NM_006060,IKZF1:NM_001220767,IKZF1:NM_001220766,IKZF1:NM_001220765,IKZF1:NM_001220770,IKZF1:NM_001220769,IKZF1:NM_001220768
IL7R	chr5:35856979-35876615	2560	-0.0380792645079311	0.161136468068915	97.4829171403036	0.699229511976236	0.99992182399005	IL7R:NM_002185
ITPA	chr20:3193720-3193960	240	-0.236645374797795	0.0572783727600754	56.7948899514709	0.374574373678085	0.999921823990049	ITPA:NM_001267623,ITPA:NM_033453,ITPA:NM_181493,ITPA:NR_052002,ITPA:NR_052001,ITPA:NR_052000
JAK1	chr1:65300151-65352063	6960	0.0467461293286853	0.176387795051333	325.35306012765	0.711905890321789	0.99992182399005	JAK1:NM_002227
JAK2	chr9:5021959-5126876	6880	-0.311626012945479	0.507938262760578	2143.9869690649	0.567769886261155	0.960242386530127	JAK2:NM_004972
JAK3	chr19:17937514-17955253	6886	0.330201830378782	0.217276547708683	2273.76980398829	0.559562313415755	0.99992182399005	JAK3:NM_000215
KDM6A	chrX:44732756-44970760	8680	-0.12830951421401	0.256388865627845	1113.7265833776	0.626745431956044	0.999921823990047	KDM6A:NM_021140
KDR	chr4:55946077-55991545	8720	-0.0511001155389612	0.206750332528149	445.593007499742	0.675731467222894	0.999921823990047	KDR:NM_002253
KIF5B	chr10:32306043-32317523	3160	-0.230977827631709	0.191552647321861	729.889935316201	0.518123206710554	0.99992182399005	KIF5B:NM_004521
KIT	chr4:55524093-55604817	6084	-0.0529021904103658	0.171366693017011	321.856926456666	0.685523795461369	0.99992182399005	KIT:NM_001093772,KIT:NM_000222
KMT2A	chr11:118307242-118392908	16840	-0.0645997772745773	0.357021775702917	1087.86024930388	0.681106092557365	0.994191612964317	KMT2A:NM_005933,KMT2A:NM_001197104
KRAS	chr12:25362645-25398401	1400	-0.181577283141031	0.159241087327609	254.208196397444	0.682933306025907	0.999921823990049	KRAS:NM_004985,KRAS:NM_033360
LRP2	chr2:170010863-170011103	240	-0.125381031630538	0.124405933171333	30.0914475913291	0.760469452236386	0.999921823990049	LRP2:NM_004525
MAN1B1	chr9:139982746-139982946	200	-0.108661991582916	0.0410638074997016	21.7323983165831	0.705342095971285	0.999921823990049	MAN1B1:NM_016219,MAN1B1:NR_045721,MAN1B1:NR_045720
MAP2K1	chr15:66679604-66783035	2920	0.00165853421227912	0.155585838707162	4.84291989985503	0.748839618128281	0.99992182399005	MAP2K1:NM_002755,SNAPC5:NM_006049
MAP2K2	chr19:4090509-4123965	2960	0.222961257556849	0.270444359183955	659.965322368272	0.573367617110235	0.9230047606062	MAP2K2:NM_030662
MAP2K4	chr17:11924119-12044659	3000	-0.341004213902093	0.791432001960917	1023.01264170628	0.635695639378086	0.943322475462311	MAP2K4:NM_003010,MAP2K4:NM_001281435,MIR744:NR_030613
MAPK1	chr22:22123409-22221809	2200	-0.114144084030444	0.355829648320703	251.116984866977	0.683743514087547	0.871726718350299	MAPK1:NM_138957,MAPK1:NM_002745
MC1R	chr16:89985642-89986642	1000	0.254926842326216	0.20377191593936	254.926842326216	0.503878399549326	0.999921823990049	MC1R:NM_002386
MCL1	chr1:150549767-150552041	1360	0.182027517396641	0.277617072599027	247.557423659432	0.572509644772709	0.999921823990049	MCL1:NM_021960,MCL1:NM_182763,MCL1:NM_001197320
MDM2	chr12:69202143-69233660	3280	-0.188758794300975	0.284158512720894	619.128845307199	0.593994843811578	0.99992182399005	MDM2:NM_002392,MDM2:NM_001278462,MDM2:NM_001145337,MDM2:NM_001145340,MDM2:NM_001145339
MDM4	chr1:204494564-204518844	2960	-0.15919208469854	0.153780780238766	471.20857070768	0.646715305880719	0.99992182399005	MDM4:NM_001204172,MDM4:NM_002393,MDM4:NM_001278519,MDM4:NM_001278518,MDM4:NM_001278517,MDM4:NM_001204171,MDM4:NM_001278516
MED12	chrX:70338533-70362146	11960	0.144002339411392	0.204863912936997	1722.26797936025	0.64625612182175	0.999921823990044	MED12:NM_005120
MEN1	chr11:64571765-64577610	3080	0.379089351160115	0.192800777854324	1167.59520157316	0.451403530528534	0.99992182399005	MEN1:NM_130800,MEN1:NM_130801,MEN1:NM_130799,MEN1:NM_000244,MEN1:NM_130804,MEN1:NM_130803,MEN1:NM_130802
MET	chr7:116339117-116436198	6560	-0.124476512674341	0.189750014919424	816.565923143678	0.656470011894312	0.99992182399005	MET:NM_000245,MET:NM_001127500
MIOS	chr7:7606520-7647168	5187	-0.18399183484323	0.284488323603091	954.365647331834	0.557981171201335	0.961463292298125	MIOS:NM_019005
MITF	chr3:69788659-70014437	3920	-0.0329715978803328	0.213229517407928	129.248663690905	0.646798393782604	0.99992182399005	MITF:NM_000248,MITF:NM_198158,MITF:NM_001184967,MITF:NM_198177,MITF:NM_006722,MITF:NM_198159,MITF:NM_198178,MITF:NM_001184968
MLH1	chr3:37034737-37092427	7049	-0.112616865198183	0.197620384914712	793.836282781992	0.568252984607673	0.999921823990044	EPM2AIP1:NM_014805,MLH1:NM_001167618,MLH1:NM_000249,MLH1:NM_001258273,MLH1:NM_001167619,MLH1:NM_001167617,MLH1:NM_001258274,MLH1:NM_001258271
MLH3	chr14:75480406-75518298	10001	-0.0571351047279942	0.199223565187705	571.40818238467	0.634182016645325	0.999921823990044	MLH3:NM_014381,MLH3:NM_001040108
MPL	chr1:43803437-43818474	3480	0.170756290156446	0.237907712836463	594.231889744431	0.640165396688104	0.99992182399005	MPL:NM_005373
MRE11A	chr11:94153197-94226076	5040	-0.277935039054607	0.269284096317846	1400.79259683522	0.534638933876793	0.99992182399005	MRE11A:NM_005590,MRE11A:NM_005591
MSH2	chr2:47630088-47710473	6211	-0.234248119243038	0.27427066430362	1454.91506861851	0.43125266782252	0.999921823990045	MSH2:NM_001258281,MSH2:NM_000251
MSH6	chr2:48010210-48034177	6401	-0.071359421640152	0.197986234635186	456.771657918613	0.551558389686306	0.999921823990043	FBXO11:NM_025133,FBXO11:NM_001190274,MSH6:NM_000179,MSH6:NM_001281494,MSH6:NM_001281493,MSH6:NM_001281492
