Gene	Position	Segment_Bases	Ave_Adjusted_Log_Ratio	Ave_Stdev	Exon_Score	Pvalue	B-H_Pvalue	Transcripts	AveDepth
ABL2	chr1:179079838-179080078	240	0.140521621238123	0.0424763442458001	46.2659973920048	0.777977260964473	0.999862205672968	ABL2:NM_001168238(intron 11),ABL2:NM_001168237(intron 12),ABL2:NM_001168236(intron 11),ABL2:NM_007314(intron 12),ABL2:NM_001136001(3' UTR -intron 11),ABL2:NM_001136000(intron 12),ABL2:NM_001168239(intron 11),ABL2:NM_005158(intron 12)	454.61
ABL2	chr1:179081347-179081627	280	0.20592145065101	0.114025983111807	54.3712792684655	0.704070000043079	0.999862205672968	ABL2:NM_001168238(intron 11-intron 10),ABL2:NM_001168237(intron 12-intron 11),ABL2:NM_001168236(intron 11-intron 10),ABL2:NM_007314(intron 12-intron 11),ABL2:NM_001136001(intron 11-intron 10),ABL2:NM_001136000(intron 12-intron 11),ABL2:NM_001168239(intron 11-intron 10),ABL2:NM_005158(intron 12-intron 11)	416.3178
ABL2	chr1:179083927-179084247	320	0.261700062209583	0.129651225502366	74.2996518769528	0.624736086844509	0.999862205672968	ABL2:NM_001168238(intron 10-intron 9),ABL2:NM_001168237(intron 11-intron 10),ABL2:NM_001168236(intron 10-intron 9),ABL2:NM_007314(intron 11-intron 10),ABL2:NM_001136001(intron 10-intron 9),ABL2:NM_001136000(intron 11-intron 10),ABL2:NM_001168239(intron 10-intron 9),ABL2:NM_005158(intron 11-intron 10)	421.245
ABL2	chr1:179086437-179086677	240	0.321059046565119	0.0585520426856705	94.9660257874989	0.541111390287658	0.999862205672968	ABL2:NM_001168238(intron 9-intron 8),ABL2:NM_001168237(intron 10-intron 9),ABL2:NM_001168236(intron 9-intron 8),ABL2:NM_007314(intron 10-intron 9),ABL2:NM_001136001(intron 9-intron 8),ABL2:NM_001136000(intron 10-intron 9),ABL2:NM_001168239(intron 9-intron 8),ABL2:NM_005158(intron 10-intron 9)	406.09925
ABL2	chr1:179087689-179087929	240	0.39533087832006	0.0494493967324788	123.897235133191	0.43306378690495	0.999862205672968	ABL2:NM_001168238(intron 8-intron 7),ABL2:NM_001168237(intron 9-intron 8),ABL2:NM_001168236(intron 8-intron 7),ABL2:NM_007314(intron 9-intron 8),ABL2:NM_001136001(intron 8-intron 7),ABL2:NM_001136000(intron 9-intron 8),ABL2:NM_001168239(intron 8-intron 7),ABL2:NM_005158(intron 9-intron 8)	473.179
ABL2	chr1:179089225-179089505	280	0.418403935952926	0.114117424397703	110.434141905477	0.449342081260529	0.999862205672968	ABL2:NM_001168238(intron 7-intron 6),ABL2:NM_001168237(intron 8-intron 7),ABL2:NM_001168236(intron 7-intron 6),ABL2:NM_007314(intron 8-intron 7),ABL2:NM_001136001(intron 7-intron 6),ABL2:NM_001136000(intron 8-intron 7),ABL2:NM_001168239(intron 7-intron 6),ABL2:NM_005158(intron 8-intron 7)	381.083
ABL2	chr1:179090704-179091024	320	0.096725285147119	0.0193121121365477	53.0571532324284	0.837119363229556	0.999862205672968	ABL2:NM_001168238(intron 6-intron 5),ABL2:NM_001168237(intron 7-intron 6),ABL2:NM_001168236(intron 6-intron 5),ABL2:NM_007314(intron 7-intron 6),ABL2:NM_001136001(intron 6-intron 5),ABL2:NM_001136000(intron 7-intron 6),ABL2:NM_001168239(intron 6-intron 5),ABL2:NM_005158(intron 7-intron 6)	496.189333333333
ABL2	chr1:179095478-179095838	360	0.0790701408411792	0.124987176118704	25.7079512134728	0.865270466499718	0.999862205672968	ABL2:NM_001168238(intron 5-intron 4),ABL2:NM_001168237(intron 6-intron 5),ABL2:NM_001168236(intron 5-intron 4),ABL2:NM_007314(intron 6-intron 5),ABL2:NM_001136001(intron 5-intron 4),ABL2:NM_001136000(intron 6-intron 5),ABL2:NM_001168239(intron 5-intron 4),ABL2:NM_005158(intron 6-intron 5)	457.108714285714
ABL2	chr1:179100409-179100649	240	0.0780835389634082	0.0543028960027603	23.7094795798341	0.88313333629343	0.999862205672968	ABL2:NM_001168238(intron 4-intron 3),ABL2:NM_001168237(intron 5-intron 4),ABL2:NM_001168236(intron 4-intron 3),ABL2:NM_007314(intron 5-intron 4),ABL2:NM_001136001(intron 4-intron 3),ABL2:NM_001136000(intron 5-intron 4),ABL2:NM_001168239(intron 4-intron 3),ABL2:NM_005158(intron 5-intron 4)	385.93825
ABL2	chr1:179102356-179102596	240	0.438485299198528	0.059792961120938	128.741031316401	0.405006042607058	0.999862205672968	ABL2:NM_001168238(intron 3),ABL2:NM_001168237(intron 4-intron 3),ABL2:NM_001168236(intron 3),ABL2:NM_007314(intron 4-intron 3),ABL2:NM_001136001(intron 3),ABL2:NM_001136000(intron 4-intron 3),ABL2:NM_001168239(intron 3),ABL2:NM_005158(intron 4-intron 3)	415.128
ABL2	chr1:179111982-179112262	280	0.265794611515237	0.0710081721001348	85.4884954964089	0.626801514037763	0.999862205672968	ABL2:NM_001168238(intron 3),ABL2:NM_001168237(intron 3),ABL2:NM_001168236(intron 3),ABL2:NM_007314(intron 3),ABL2:NM_001136001(intron 3),ABL2:NM_001136000(intron 3-5' UTR ),ABL2:NM_001168239(intron 3-5' UTR ),ABL2:NM_005158(intron 3-5' UTR )	358.422
ABL2	chr1:179198292-179198612	320	0.420217334059339	0.148273697043161	111.466632682147	0.675663599530106	0.999862205672968	ABL2:NM_001168238(intron 3-5' UTR ),ABL2:NM_001168237(intron 3-5' UTR ),ABL2:NM_001168236(intron 3-5' UTR ),ABL2:NM_007314(intron 3-5' UTR ),ABL2:NM_001136001(intron 3-5' UTR )	27.735
AKT1	chr14:105236596-105236836	240	0.520036234195655	0.0321007377375095	186.399913975585	0.533462968076977	0.999862205672968	AKT1:NM_001014432(3' UTR -intron 16),AKT1:NM_005163(3' UTR -intron 15),AKT1:NM_001014431(3' UTR -intron 15)	73.23975
AKT1	chr14:105236991-105237271	280	0.301475105164032	0.0176595355475658	147.977789886004	0.6158665828747	0.999862205672968	AKT1:NM_001014432(intron 16-intron 15),AKT1:NM_005163(intron 15-intron 14),AKT1:NM_001014431(intron 15-intron 14)	254.7032
AKT1	chr14:105238604-105238884	280	0.186505363120163	0.10903650889585	50.2594386549244	0.761595826421667	0.999862205672968	AKT1:NM_001014432(intron 15-intron 14),AKT1:NM_005163(intron 14-intron 13),AKT1:NM_001014431(intron 14-intron 13)	276.6122
AKT1	chr14:105239180-105239460	280	0.0747057312435271	0.0571848590741919	25.9947037009415	0.896143185791837	0.999862205672968	AKT1:NM_001014432(intron 14-intron 13),AKT1:NM_005163(intron 13-intron 12),AKT1:NM_001014431(intron 13-intron 12)	279.5652
AKT1	chr14:105239492-105239812	320	-0.0475605693859672	0.136177947014315	13.1783598234412	0.810585233568129	0.999862205672968	AKT1:NM_001014432(intron 13-exon 11),AKT1:NM_005163(intron 12-exon 10),AKT1:NM_001014431(intron 12-exon 10)	316.024833333333
AKT1	chr14:105239692-105240012	320	0.0827404606847014	0.218933349088156	17.4665265901107	0.781974603097709	0.999862205672968	AKT1:NM_001014432(exon 12-intron 11),AKT1:NM_005163(exon 11-intron 10),AKT1:NM_001014431(exon 11-intron 10)	202.341666666667
AKT1	chr14:105240161-105240401	240	0.606141552578952	0.120708323864916	133.583334598237	0.439761239241026	0.999862205672968	AKT1:NM_001014432(intron 11-intron 10),AKT1:NM_005163(intron 10-intron 9),AKT1:NM_001014431(intron 10-intron 9)	105.184
AKT1	chr14:105241192-105241432	240	0.47016915818753	0.092488234390495	116.66741884781	0.569815290990407	0.999862205672968	AKT1:NM_001014432(intron 10-exon 8),AKT1:NM_005163(intron 9-exon 7),AKT1:NM_001014431(intron 9-exon 7)	83.478
AKT1	chr14:105241312-105241632	320	0.371479771382025	0.0242356012643341	192.045674729477	0.54932927016848	0.999862205672968	AKT1:NM_001014432(exon 9-intron 8),AKT1:NM_005163(exon 8-intron 7),AKT1:NM_001014431(exon 8-intron 7)	237.586666666667
AKT1	chr14:105241901-105242221	320	0.337862123609988	0.123234370248121	98.3063257784102	0.605668907889754	0.999862205672968	AKT1:NM_001014432(intron 8-intron 7),AKT1:NM_005163(intron 7-intron 6),AKT1:NM_001014431(intron 7-intron 6)	211.914833333333
AKT1	chr14:105242910-105243190	280	0.0544135915595937	0.138993682398453	13.0571606808897	0.856234431604304	0.999862205672968	AKT1:NM_001014432(intron 7-intron 6),AKT1:NM_005163(intron 6-intron 5),AKT1:NM_001014431(intron 6-intron 5)	176.4644
AKT1	chr14:105246327-105246647	320	0.185000911540708	0.051953862814536	76.0357983241382	0.752635253802162	0.999862205672968	AKT1:NM_001014432(intron 6-intron 5),AKT1:NM_005163(intron 5-intron 4),AKT1:NM_001014431(intron 5-intron 4)	257.573166666667
AKT1	chr14:105258836-105259076	240	0.0479393497274549	0.0482147833540946	15.1505961546064	0.933157992671621	0.999862205672968	AKT1:NM_001014432(intron 5-intron 4),AKT1:NM_005163(intron 4-intron 3),AKT1:NM_001014431(intron 4-intron 3)	201.23525
AKT2	chr19:40736199-40739879	3680	-0.21065231359728	0.238109248585444	483.123360120052	0.651174687719884	0.999862205672969	AKT2:NM_001243028(3' UTR -intron 14),AKT2:NM_001626(3' UTR -intron 15),AKT2:NM_001243027(3' UTR -intron 15)	225.241255555556
AKT2	chr19:40740867-40741147	280	-0.327807821233902	0.0434674770112979	124.997698017233	0.52678696849425	0.999862205672968	AKT2:NM_001243028(intron 14-intron 13),AKT2:NM_001626(intron 15-intron 14),AKT2:NM_001243027(intron 15-intron 14)	330.7406
AKT2	chr19:40741067-40741347	280	0.0136565175086587	0.164091987939058	3.00136843623783	0.84355351953377	0.999862205672968	AKT2:NM_001243028(intron 13-intron 12),AKT2:NM_001626(intron 14-intron 13),AKT2:NM_001243027(intron 14-intron 13)	167.3658
AKT2	chr19:40741762-40742042	280	-0.326043653784598	0.0455764365444872	122.446573663564	0.600828329515555	0.999862205672968	AKT2:NM_001243028(intron 12-intron 11),AKT2:NM_001626(intron 13-intron 12),AKT2:NM_001243027(intron 13-intron 12)	173.463
AKT2	chr19:40742066-40742386	320	-0.13959882054392	0.11998230304621	41.1373291484548	0.799351250528442	0.999862205672968	AKT2:NM_001243028(intron 11-intron 10),AKT2:NM_001626(intron 12-intron 11),AKT2:NM_001243027(intron 12-intron 11)	253.345
AKT2	chr19:40743775-40744095	320	-0.0508699377184958	0.124411631682761	14.7341968863668	0.855094913252126	0.999862205672968	AKT2:NM_001243028(intron 10-intron 9),AKT2:NM_001626(intron 11-intron 10),AKT2:NM_001243027(intron 11-intron 10)	185.629666666667
AKT2	chr19:40744724-40744964	240	-0.206209816668887	0.129475312302056	43.9381830534533	0.752160757842394	0.999862205672968	AKT2:NM_001243028(intron 9-intron 8),AKT2:NM_001626(intron 10-intron 9),AKT2:NM_001243027(intron 10-intron 9)	134.95525
AKT2	chr19:40745863-40746103	240	-0.163673590348437	0.100493529118483	39.1976736417656	0.791156247787721	0.999862205672968	AKT2:NM_001243028(intron 8-intron 7),AKT2:NM_001626(intron 9-intron 8),AKT2:NM_001243027(intron 9-intron 8)	191.62875
AKT2	chr19:40747749-40748069	320	-0.117506948774823	0.0991857050553358	37.7357459143227	0.806565860926599	0.999862205672968	AKT2:NM_001243028(intron 7-intron 6),AKT2:NM_001626(intron 8-intron 7),AKT2:NM_001243027(intron 8-intron 7)	284.073333333333
AKT2	chr19:40748356-40748676	320	-0.0181300205859086	0.0711217866167961	6.66022894289654	0.923705938225289	0.999862205672968	AKT2:NM_001243028(intron 6-intron 5),AKT2:NM_001626(intron 7-intron 6),AKT2:NM_001243027(intron 7-intron 6)	194.707833333333
AKT2	chr19:40760979-40761259	280	-0.13469958112539	0.0841768591609596	40.5373054211974	0.815102162879455	0.999862205672968	AKT2:NM_001243028(intron 5-intron 4),AKT2:NM_001626(intron 6-intron 5),AKT2:NM_001243027(intron 6-intron 5)	251.6072
AKT2	chr19:40762735-40763055	320	-0.212960986178481	0.0541379609497534	86.3086993735932	0.66029955369788	0.999862205672968	AKT2:NM_001243028(intron 4-intron 3),AKT2:NM_001626(intron 5-intron 4),AKT2:NM_001243027(intron 5-intron 4)	409.799666666667
AKT2	chr19:40771032-40771352	320	-0.15707163123152	0.1277036439227	44.9248343288561	0.750318864850153	0.999862205672968	AKT2:NM_001243028(intron 3),AKT2:NM_001626(intron 4-intron 3),AKT2:NM_001243027(intron 4-intron 3)	252.389
AKT2	chr19:40791055-40791295	240	-0.562377864643451	0.193180645817083	96.3739819810845	0	0	AKT2:NM_001243028(intron 3-5' UTR ),AKT2:NM_001626(intron 3-5' UTR ),AKT2:NM_001243027(intron 3-5' UTR )	5.151
AKT3	chr1:243651502-243651782	280	0.148410221563064	0.0763807616357814	46.4174464115226	0.778253606757884	0.999862205672968	SDCCAG8:NM_006642(intron 16),AKT3:NM_181690(3' UTR -intron 15)	400.8396
AKT3	chr1:243662942-243663182	240	0.305766890882615	0.0685787754089807	85.4051157901659	0.55528818591096	0.999862205672968	AKT3:NM_001206729(3' UTR -intron 15),AKT3:NM_005465(3' UTR ),SDCCAG8:NM_006642(intron 17-3' UTR ),AKT3:NM_181690(intron 15-intron 14)	426.4615
AKT3	chr1:243675535-243675815	280	0.680893115683467	0.13192540981597	167.709444315769	0.290252434796441	0.999862205672968	AKT3:NM_001206729(intron 15-intron 14),AKT3:NM_005465(intron 14-intron 13),AKT3:NM_181690(intron 14-intron 13)	237.9296
AKT3	chr1:243708714-243708994	280	0.216172840643103	0.149500558794707	49.957545966276	0.727163184929613	0.999862205672968	AKT3:NM_001206729(intron 14-intron 13),AKT3:NM_005465(intron 13-intron 12),AKT3:NM_181690(intron 13-intron 12)	262.359
AKT3	chr1:243715996-243716276	280	0.288054997644449	0.0672899100492286	94.5321650109304	0.571718610544354	0.999862205672968	AKT3:NM_001206729(intron 13-intron 12),AKT3:NM_005465(intron 12-intron 11),AKT3:NM_181690(intron 12-intron 11)	454.1136
AKT3	chr1:243726924-243727244	320	0.31755490762031	0.0830212348803687	109.829368727191	0.569486485025408	0.999862205672968	AKT3:NM_001206729(intron 12-intron 11),AKT3:NM_005465(intron 11-intron 10),AKT3:NM_181690(intron 11-intron 10)	344.585166666667
AKT3	chr1:243736127-243736447	320	0.183967785623505	0.111753253839856	56.0286296708195	0.739017743890907	0.999862205672968	AKT3:NM_001206729(intron 11-intron 10),AKT3:NM_005465(intron 10-intron 9),AKT3:NM_181690(intron 10-intron 9)	377.671666666667
AKT3	chr1:243776885-243777125	240	0.0435505561022794	0.106088736307264	10.1838347629944	0.890033931594478	0.999862205672968	AKT3:NM_001206729(intron 10-intron 9),AKT3:NM_005465(intron 9-intron 8),AKT3:NM_181690(intron 9-intron 8)	173.69825
AKT3	chr1:243778309-243778549	240	0.18447112913503	0.0905244146382476	46.187185109852	0.77936301313025	0.999862205672968	AKT3:NM_001206729(intron 9-intron 8),AKT3:NM_005465(intron 8-intron 7),AKT3:NM_181690(intron 8-intron 7)	186.9965
AKT3	chr1:243800817-243801137	320	0.305967141768551	0.19408853607868	69.7115649028989	0.670284900587984	0.999862205672968	AKT3:NM_001206729(intron 8-intron 7),AKT3:NM_005465(intron 7-intron 6),AKT3:NM_181690(intron 7-intron 6)	179.213666666667
AKT3	chr1:243809105-243809425	320	0.562029813748285	0.0928358505650096	185.655853178117	0.33395800479273	0.999862205672968	AKT3:NM_001206729(intron 7-intron 6),AKT3:NM_005465(intron 6-intron 5),AKT3:NM_181690(intron 6-intron 5)	319.670166666667
AKT3	chr1:243827988-243828268	280	0.3754045275404	0.181483691759738	77.9060012278024	0.614235759161315	0.999862205672968	AKT3:NM_001206729(intron 6-intron 5),AKT3:NM_005465(intron 5-intron 4),AKT3:NM_181690(intron 5-intron 4)	143.264
AKT3	chr1:243858794-243859114	320	0.344293639413761	0.209914361136365	74.6933040053933	0.603459822192935	0.999862205672968	AKT3:NM_001206729(intron 5-intron 4),AKT3:NM_005465(intron 4-intron 3),AKT3:NM_181690(intron 4-intron 3)	235.455166666667
AKT3	chr1:244006328-244006648	320	0.116063740991346	0.112739924535258	35.2062091808154	0.807536081647342	0.999862205672968	AKT3:NM_001206729(intron 4-intron 3),AKT3:NM_005465(intron 3-5' UTR ),AKT3:NM_181690(intron 3-5' UTR )	630.763166666667
ALK	chr2:29415574-29416853	1279	0.194462800768928	0.107509119782203	240.896910977678	0.693483608781206	0.999862205672968	ALK:NM_004304(3' UTR -intron 30)	496.276566666667
ALK	chr2:29419541-29419820	279	0.306908990989607	0.121010126046084	78.5357832448449	0.578782853822855	0.999862205672968	ALK:NM_004304(intron 30-intron 29)	370.7702
ALK	chr2:29420355-29420594	239	0.348860318098665	0.0494169602023423	108.901503100588	0.544763424962838	0.999862205672968	ALK:NM_004304(intron 29-intron 28)	296.71175
ALK	chr2:29429968-29430207	239	0.281139720657686	0.0145977004150332	123.346121343163	0.619252310160265	0.999862205672968	ALK:NM_004304(intron 28-intron 27)	304.20825
ALK	chr2:29432558-29432837	279	0.402199743895636	0.137813289803441	96.5833548532296	0.538339358610551	0.999862205672968	ALK:NM_004304(intron 27-intron 26)	223.2676
ALK	chr2:29436759-29437038	279	0.135947407741488	0.0750962803603844	42.6470361142171	0.805685031461865	0.999862205672968	ALK:NM_004304(intron 26-intron 25)	356.4246
ALK	chr2:29443517-29443756	239	0.297926205529082	0.0665378081197047	83.8026585862538	0.624521846801132	0.999862205672968	ALK:NM_004304(intron 25-intron 24)	246.6755
ALK	chr2:29445102-29445381	279	0.0750469225735049	0.160549391188242	16.6330384190947	0.783401119528665	0.999862205672968	ALK:NM_004304(intron 24-intron 23)	422.411
ALK	chr2:29445288-29445567	279	0.0683780803957787	0.128022482027336	17.0307328038695	0.834963197122001	0.999862205672968	ALK:NM_004304(intron 23-intron 22)	352.262
ALK	chr2:29446141-29446498	357	-0.101621663308535	0.0916411866616933	37.6542426327312	0.759287150805073	0.999862205672968	ALK:NM_004304(intron 22-intron 21)	608.225833333333
ALK	chr2:29448218-29448498	280	0.242595102215318	0.174534786476292	51.4963999025048	0.670151210592559	0.999862205672968	ALK:NM_004304(intron 21-intron 20)	406.63825
ALK	chr2:29449724-29450003	279	0.0710284397904964	0.0611215951203373	24.0539007725339	0.890737804221815	0.999862205672968	ALK:NM_004304(intron 20-intron 19)	322.2808
ALK	chr2:29450349-29450628	279	0.197575516815342	0.109447340414266	52.9624379412139	0.718205402727134	0.999862205672968	ALK:NM_004304(intron 19-intron 18)	367.9004
ALK	chr2:29451681-29452000	319	0.0325092232742479	0.0668496748205905	12.1842398387296	0.943980895882537	0.999862205672968	ALK:NM_004304(intron 18-intron 17)	210.4555
ALK	chr2:29455102-29455381	279	0.271844265972638	0.0987277283464055	76.2663108036316	0.655896145316233	0.999862205672968	ALK:NM_004304(intron 17-intron 16)	253.8882
ALK	chr2:29456377-29456616	239	0.022568229239724	0.0396128896956491	7.56299887172972	0.945924984796401	0.999872707155615	ALK:NM_004304(intron 16-intron 15)	489.5585
ALK	chr2:29462481-29462760	279	0.218707722020716	0.0527741192100175	77.957173970316	0.717368005661037	0.999862205672968	ALK:NM_004304(intron 15-intron 14)	241.507
ALK	chr2:29473912-29474191	279	-0.0926955820565078	0.0897746826378136	27.0736049444156	0.839034719335457	0.999862205672968	ALK:NM_004304(intron 14-intron 13)	253.8504
ALK	chr2:29497909-29498148	239	0.204168295927393	0.0877439591978246	51.5670075737552	0.700037010302343	0.999862205672968	ALK:NM_004304(intron 13-intron 12)	400.94125
ALK	chr2:29498175-29498454	279	0.127218441138326	0.0571735736049266	44.1120404004124	0.815415547310502	0.999862205672968	ALK:NM_004304(intron 12-intron 11)	343.0274
ALK	chr2:29519699-29519978	279	0.249137442051206	0.109635299804448	66.732419548535	0.587170353847162	0.999862205672968	ALK:NM_004304(intron 11-intron 10)	611.9536
ALK	chr2:29541100-29541339	239	0.127931799549456	0.147380305985172	25.4255458676037	0.748283553108205	0.999862205672968	ALK:NM_004304(intron 10-intron 9)	491.3605
ALK	chr2:29543563-29543802	239	0.0750486410179962	0.0771511367632181	19.9573236163301	0.894719564523848	0.999862205672968	ALK:NM_004304(intron 9-intron 8)	286.2285
ALK	chr2:29551162-29551401	239	0.164624364401923	0.0367445064779042	56.4528243817137	0.769097942903236	0.999862205672968	ALK:NM_004304(intron 8-intron 7)	303.31025
ALK	chr2:29606542-29606781	239	0.30468526228634	0.0418452949921324	100.371385699817	0.590981503729832	0.999862205672968	ALK:NM_004304(intron 7-intron 6)	307.812
ALK	chr2:29754722-29755041	319	0.101453237627036	0.0953221112771883	33.036950739784	0.855795980598363	0.999862205672968	ALK:NM_004304(intron 6-intron 5)	328.912333333333
ALK	chr2:29917658-29917937	279	0.506956962911061	0.0939184937711091	145.295101442139	0.407367427593814	0.999862205672968	ALK:NM_004304(intron 5-intron 4)	262.7602
ALK	chr2:29940384-29940623	239	0.290977256402054	0.0170867238028238	122.907206391228	0.569554192043515	0.999862205672968	ALK:NM_004304(intron 4-intron 3)	432.13425
ALK	chr2:30142808-30144527	1719	-0.0178495535021857	0.210372613365726	20.7729812506151	0.793163437652267	0.999864964737922	ALK:NM_004304(intron 3-5' UTR )	221.099780487805
APC	chr5:112043375-112043615	240	0.00432615607833363	0.0904348689847296	1.08361289531447	0.910254452673829	0.999862205672968	APC:NM_001127511(5' UTR -intron 1)	122.886
APC	chr5:112090493-112090813	320	0.376739735091943	0.0811868168257175	131.468844352776	0.488700233524449	0.999862205672968	APC:NM_001127511(intron 1),APC:NM_001127510(intron 2-intron 3),APC:NM_000038(intron 1-intron 2)	377.306833333333
APC	chr5:112101923-112102203	280	0.337022980447313	0.0956155807790267	96.2038747649166	0.598023541848241	0.999862205672968	APC:NM_001127511(intron 1-intron 2),APC:NM_001127510(intron 3-intron 4),APC:NM_000038(intron 2-intron 3)	220.7258
APC	chr5:112102845-112103125	280	0.463675882677486	0.161549988269976	102.784915145289	0.399839563571602	0.999862205672968	APC:NM_001127511(intron 2-intron 3),APC:NM_001127510(intron 4-intron 5),APC:NM_000038(intron 3-intron 4)	410.3928
APC	chr5:112111238-112111518	280	0.0537187967460556	0.0626839765212468	18.0922849475736	0.925451014493736	0.999862205672968	APC:NM_001127511(intron 3-intron 4),APC:NM_001127510(intron 5-intron 6),APC:NM_000038(intron 4-intron 5)	154.9804
APC	chr5:112116402-112116682	280	0.307727753137401	0.0604709544347955	104.986520344545	0.563980530854851	0.999862205672968	APC:NM_001127511(intron 4-intron 5),APC:NM_001127510(intron 6-intron 7),APC:NM_000038(intron 5-intron 6)	394.5274
APC	chr5:112128043-112128323	280	0.662142914607188	0.302965462812264	96.1497233388219	0.318517613780978	0.999862205672968	APC:NM_001127511(intron 5),APC:NM_001127510(intron 7-intron 8),APC:NM_000038(intron 6-intron 7)	294.6028
APC	chr5:112136886-112137166	280	0.408688189357048	0.25521745160757	67.8688438096205	0.52610628073135	0.999862205672968	APC:NM_001127511(intron 5-intron 6),APC:NM_001127510(intron 8-intron 9),APC:NM_000038(intron 7-intron 8)	304.8734
