Gene	Position	Segment_Bases	Ave_Adjusted_Log_Ratio	Ave_Stdev	Gene_Score	Pvalue	B-H_Pvalue	Transcripts
BAK1	chr6:33541490-33545465	1400	-0.722035852875742	0.196730810997719	1010.85019402604	0.27704431315032	0.999862205672968	BAK1:NM_001188
BAP1	chr3:52436209-52443975	4880	0.197658174772173	0.189712862921284	964.571892888205	0.750900466244414	0.999862205672969	BAP1:NM_004656
BARD1	chr2:215590311-215674485	7069	0.242282856409669	0.21146928778768	1712.69751195995	0.618546720844725	0.999862476678972	BARD1:NM_000465,BARD1:NM_001282549,BARD1:NM_001282548,BARD1:NM_001282543,BARD1:NM_001282545,BARD1:NR_104212,BARD1:NR_104215,BARD1:NR_104216
BCL2	chr18:60795763-60985929	1000	-1.61977326992739	0.194066270243823	1619.77326992739	0.0174870444658787	0.86334183923387	BCL2:NM_000633,BCL2:NM_000657
BCL2L11	chr2:111881298-111921897	5880	-0.0989750594412137	0.230643279867405	581.973349514337	0.717307056753594	0.967346361586043	BCL2L11:NM_001204113,BCL2L11:NM_207003,BCL2L11:NM_207002,BCL2L11:NM_001204112,BCL2L11:NM_006538,BCL2L11:NM_001204111,BCL2L11:NM_001204107,BCL2L11:NM_001204106,BCL2L11:NM_001204109,BCL2L11:NM_001204108,BCL2L11:NM_138627,BCL2L11:NM_138626,BCL2L11:NM_138625,BCL2L11:NM_138624,BCL2L11:NM_138623,BCL2L11:NM_138622,BCL2L11:NM_138621,BCL2L11:NM_001204110
BCOR	chrX:39911326-39937278	6760	-0.157430387538306	0.177016711354273	1064.22941975895	0.705884642041632	0.999862205672968	BCOR:NM_001123384,BCOR:NM_001123383,BCOR:NM_001123385,BCOR:NM_017745
BCR	chr22:23615791-23634863	1280	-0.707864841049115	0.141051091206617	906.066996542867	0.245895907362016	0.999862205672968	BCR:NM_004327,BCR:NM_021574
BRAF	chr7:140434362-140624593	5223	0.270711830449129	0.194369854627204	1413.9278904358	0.604874887850026	0.999862205672969	BRAF:NM_004333
BRCA1	chr17:41197595-41276192	5840	0.314692428388354	0.158323718339002	1837.80378178798	0.57206471786651	0.999862205672969	BRCA1:NM_007298,BRCA1:NM_007300,BRCA1:NM_007294,BRCA1:NM_007299,BRCA1:NM_007297,BRCA1:NR_027676
BRCA2	chr13:32890509-32972941	13480	-0.0385888553536384	0.169932168842508	520.177770167046	0.805895073562747	0.999862647840659	BRCA2:NM_000059
BRIP1	chr17:59756484-59940982	10620	-0.00949196865632717	0.340288804025846	100.804707130195	0.73244143544058	0.999862205672969	BRIP1:NM_032043
CALR	chr19:13049359-13055367	3311	0.12076850265692	0.202301315036058	399.864512297062	0.740326569826641	0.999862205672968	CALR:NM_004343,MIR6515:NR_106770
CBL	chr11:119077103-119170526	5003	0.269296956105748	0.178739417474453	1347.29267139706	0.603807147966162	0.999862205672969	CBL:NM_005188
CBLB	chr3:105377782-105586456	5520	0.325297482160076	0.174648443602621	1795.64210152362	0.572774130635182	0.999862205672969	CBLB:NM_170662
CCND1	chr11:69456059-69466086	1400	0.239690277397512	0.250396654089772	335.566388356517	0.687740970038133	0.999862205672968	CCND1:NM_053056
CCNE1	chr19:30303359-30315249	3640	-0.672047250342218	0.19300679204754	2446.25199124567	0.240976173175383	0.999862205672968	CCNE1:NM_001238
CDH1	chr16:68771221-68867436	4680	-0.0771124876172325	0.262817265240193	360.886442048648	0.728250898466304	0.976337238417963	CDH1:NM_004360
CDK4	chr12:58141980-58146199	2400	-0.166414392268417	0.171234113115381	399.394541444202	0.694022398289249	0.999862205672969	TSPAN31:NM_005981,CDK4:NM_000075,MIR6759:NR_106817
CDK6	chr7:92244365-92462659	2000	0.213337966899091	0.207626228506614	426.675933798181	0.646370852466017	0.999862205672968	CDK6:NM_001145306,CDK6:NM_001259
CDK8	chr13:26828681-26978314	3680	-0.0652747934813611	0.248640225544573	240.211240011409	0.777910194425192	0.999862205672968	CDK8:NM_001260
CDKN1A	chr6:36644129-36655181	3474	-0.870097682776012	0.1754731185903	3022.71934996387	0.146589000304407	0.9989845653292	CDKN1A:NM_001220777,CDKN1A:NM_000389,CDKN1A:NM_001220778,CDKN1A:NM_078467
CDKN2A	chr9:21968113-21994352	1760	-0.608568029781161	0.26965785353745	1071.07973241484	0.386956864806462	0.999862205672968	CDKN2A:NM_001195132,CDKN2A:NM_058197,CDKN2A:NM_058195,CDKN2A:NM_000077
CEBPA	chr19:33792220-33793340	1120	0.00998036435085933	0.564429347436205	11.1780080729624	0.462953813206684	0.807581012274321	CEBPA:NM_001285829,CEBPA:NM_001287424,CEBPA:NM_001287435,CEBPA:NM_004364
CHD1	chr5:98190849-98262297	11205	-0.510249769195342	0.239396135933068	5717.34866383381	0.444912928494049	0.999862205672969	CHD1:NM_001270
CHEK1	chr11:125495010-125525358	4160	0.291390317548225	0.194619205135004	1212.18372100062	0.60945246187716	0.999862205672968	CHEK1:NM_001114121,CHEK1:NR_045205,CHEK1:NM_001114122,CHEK1:NM_001244846,CHEK1:NM_001274,CHEK1:NR_045204
CHEK2	chr22:29083788-29130728	4280	-0.537694161174271	0.194795560725078	2301.33100982588	0.384757100214611	0.999862205672968	CHEK2:NM_001257387,CHEK2:NM_145862,CHEK2:NM_007194,CHEK2:NM_001005735
CREBBP	chr16:3777695-3930013	11120	0.500938504942473	0.224021616381869	5570.4361749603	0.386894523820011	0.999862205672969	CREBBP:NM_001079846,CREBBP:NM_004380
CRLF2	chrX:1314792-1331606	1640	0.207826520385352	0.0966185556339576	340.835493431977	0.635007023038102	0.999862205672968	CRLF2:NM_001012288,CRLF2:NM_022148,CRLF2:NR_110830
CSF1R	chr5:149433553-149466084	6080	0.231710531269985	0.17635583742344	1408.80003012151	0.709495106174999	0.999862587545065	CSF1R:NM_005211,CSF1R:NM_001288705,CSF1R:NR_109969
CTNNB1	chr3:41265444-41280867	4245	0.29169463349981	0.10707432814335	1238.24371920669	0.564492905054122	0.999862205672968	CTNNB1:NM_001904,CTNNB1:NM_001098209,CTNNB1:NM_001098210
CYP1B1	chr2:38298081-38298321	240	0.116210052501743	0.106447185252629	27.8904126004184	0.820600150266751	0.999862205672968	CYP1B1:NM_000104
CYP2C8	chr10:96796852-96827148	960	-0.585729343155263	0.139249369568732	562.300169429053	0.337941914086461	0.999862205672968	CYP2C8:NM_001198855,CYP2C8:NM_001198854,CYP2C8:NM_000770,CYP2C8:NM_001198853
CYP2D6	chr22:42523495-42526812	1840	-0.356447310462956	0.195186400466936	655.86305125184	0.60670163047806	0.999862205672968	CYP2D6:NM_001025161,CYP2D6:NM_000106
CYP3A4	chr7:99358350-99381779	1240	-0.281710265486541	0.122777276625062	349.320729203311	0.603211036492346	0.999862205672968	CYP3A4:NM_001202855,CYP3A4:NM_017460
CYP3A5	chr7:99250272-99270657	720	-0.244240821764331	0.0560355959354682	175.853391670318	0.661116921490472	0.999862205672968	CYP3A5:NR_033811,CYP3A5:NR_033812,CYP3A5:NM_001190484,CYP3A5:NR_033810,CYP3A5:NR_033809,CYP3A5:NR_033808,CYP3A5:NR_033807,CYP3A5:NM_000777
DAXX	chr6:33286277-33290855	3552	-0.751741035759853	0.190453629357445	2670.184159019	0.218897086007893	0.999862205672968	DAXX:NM_001254717,DAXX:NM_001141970,DAXX:NM_001350,DAXX:NM_001141969
DDR2	chr1:162688753-162750127	4600	0.299405266771417	0.136568404767324	1377.26422714852	0.554883856142873	0.999862205672968	DDR2:NM_006182,DDR2:NM_001014796
DEPDC5	chr22:32149884-32303085	13315	-0.612903975982716	0.179872011776388	8160.81644020986	0.317723995770881	0.999862205672969	DEPDC5:NM_001242896,DEPDC5:NM_014662,DEPDC5:NM_001242897,DEPDC5:NM_001136029,DEPDC5:NM_001007188
DNAJB1	chr19:14625572-14629211	2677	0.323858271511873	0.162169318543991	866.968592837285	0.449605812037584	0.999862205672969	DNAJB1:NM_006145
DNMT3A	chr2:25457057-25536936	6720	0.151529229903738	0.218187911511346	1018.27642495312	0.751453543477558	0.999862205672969	DNMT3A:NM_175629,DNMT3A:NM_175630,DNMT3A:NM_022552,DNMT3A:NM_153759
DOCK7	chr1:62920342-63154108	15269	0.0116611505862979	0.201487639820772	178.054108302183	0.808557837294239	0.996303977183029	DOCK7:NM_001272001,DOCK7:NM_033407,DOCK7:NM_001271999,DOCK7:NM_001272000,ANGPTL3:NM_014495,DOCK7:NM_001272002
DPYD	chr1:97543241-98386667	9015	0.0398404393176708	0.267423173322358	359.161560448802	0.780127250885934	0.999862205672969	DPYD-AS1:NR_046590,DPYD:NM_001160301,DPYD:NM_000110,DPYD-AS2:NR_046591
EGFR	chr7:55086873-55273348	8600	-1.54251998413201	0.191839063609134	13265.6718635353	0.0212395706382688	0.849644348328191	EGFR:NM_201284,EGFR:NM_201283,EGFR:NM_201282,EGFR:NM_005228,EGFR-AS1:NR_047551
EIF3A	chr10:120795524-120840282	6640	-0.619742176035308	0.193466765894863	4115.08804887444	0.281286733255826	0.999862205672969	SNORA19:NR_002917,EIF3A:NM_003750
EML4	chr2:42472606-42553418	2360	0.400568583148377	0.210817324653866	945.341856230169	0.498921787941624	0.999862205672968	EML4:NM_001145076,EML4:NM_019063
EPHA3	chr3:89156801-89528738	5280	0.32841959782175	0.163483935497151	1734.05547649884	0.529368498723023	0.999862205672969	EPHA3:NM_182644,EPHA3:NM_005233
EPHA5	chr4:66189743-66535488	5560	-0.00642830214904592	0.175307173085667	35.7413599486953	0.835013076704992	0.999862613497537	EPHA5:NM_004439,EPHA5:NM_182472,EPHA5:NM_001281765,EPHA5:NM_001281767,EPHA5:NM_001281766
EPHB2	chr1:23107824-23240147	4880	-0.205055765753232	0.162380281041475	1000.67213687577	0.6963086049803	0.999862205672969	EPHB2:NM_004442,EPHB2:NM_017449,MIR4253:NR_036214
EPHB6	chr7:142560894-142568730	5160	0.227279948425742	0.191472092523817	1172.76453387683	0.702173362247564	0.999862205672969	EPHB6:NM_004445,EPHB6:NM_001280795,EPHB6:NM_001280794,EPHB6:NR_104001
ERBB2	chr17:37856406-37884318	7720	0.196436148111797	0.209445681261152	1516.48706342307	0.727066193902209	0.971089192560077	ERBB2:NM_004448,ERBB2:NM_001005862,ERBB2:NM_001289937,ERBB2:NR_110535,ERBB2:NM_001289936,ERBB2:NM_001289938,MIR4728:NR_039881
ERBB3	chr12:56473984-56495874	8360	-0.144544695030841	0.167093616030711	1208.39365045783	0.718566106781883	0.999862205672968	ERBB3:NM_001982,ERBB3:NM_001005915
ERBB4	chr2:212248301-213403352	8200	0.289227518669295	0.202235643653516	2371.66565308822	0.582127717201563	0.999862205672968	ERBB4:NM_005235,ERBB4:NM_001042599,MIR548F2:NR_031643
ERCC2	chr19:45854797-45855037	240	-0.248886199837506	0.071922376076857	59.7326879610015	0.677225795477316	0.999862205672968	ERCC2:NM_000400
ESR2	chr14:64699694-64699934	240	-0.433931201443577	0.150028767676093	104.143488346459	0.577175034188584	0.999862205672968	ESR2:NR_073505,ESR2:NM_001040275,ESR2:NM_001214902,ESR2:NM_001437,ESR2:NR_073497,ESR2:NR_073496,MIR548AZ:NR_106755,ESR2:NM_001271877,ESR2:NM_001271876
ETV6	chr12:11802956-12044066	2600	-0.166901454435554	0.146811415792162	433.943781532439	0.731743532683728	0.999862205672969	ETV6:NM_001987,RNU6-19P:NR_046487
EZH2	chr7:148504646-148544470	5280	0.306312586998399	0.157742973370511	1617.33045935155	0.579840882104694	0.999862205672969	EZH2:NM_001203248,EZH2:NM_004456,EZH2:NM_152998,EZH2:NM_001203247,EZH2:NM_001203249
FAM175A	chr4:84382035-84406354	4231	-0.0998512344241783	0.235056646793163	422.470572848699	0.770153298530191	0.999862205672969	FAM175A:NM_139076,MRPS18C:NM_016067
FBXW7	chr4:153244005-153332983	4160	-0.108428808877921	0.221107089184941	451.063844932151	0.795321059433827	0.999862205672968	FBXW7:NM_033632,FBXW7:NM_001257069,FBXW7:NM_018315,FBXW7:NM_001013415,DEAR:NR_104273
FCGR1A	chr1:149754193-149763111	1840	0.836131186699479	0.767209906411374	1538.48138352704	0.362994708356684	0.882231357946737	FCGR1A:NM_000566,HIST2H2BF:NM_001161334
FCGR2A	chr1:161475158-161487970	1960	-0.0680424296025953	0.509494105488686	133.363162021087	0.711539484046747	0.973460127384133	FCGR2A:NM_001136219,FCGR2A:NM_021642
FCGR3A	chr1:161514420-161514660	240	-1.24594782579776	0.135012403263107	299.027478191463	0.0713124134068921	0.999862205672968	FCGR3A:NM_000569,FCGR3A:NM_001127593,FCGR3A:NM_001127592,FCGR3A:NM_001127596,FCGR3A:NM_001127595
FGFR1	chr8:38271112-38318737	5280	0.703999136888502	0.19999194876465	3717.11544277129	0.190061390442064	0.999862205672969	FGFR1:NM_001174067,FGFR1:NM_023105,FGFR1:NM_015850,FGFR1:NM_023110,FGFR1:NM_023106,FGFR1:NM_001174066,FGFR1:NM_001174065,FGFR1:NM_001174064,FGFR1:NM_001174063
FGFR2	chr10:123238998-123353415	5453	-0.570031257312101	0.149736838436921	3108.38044612289	0.334356349105009	0.999862205672969	FGFR2:NM_001144918,FGFR2:NM_001144914,FGFR2:NM_001144917,FGFR2:NM_000141,FGFR2:NM_001144915,FGFR2:NR_073009,FGFR2:NM_023029,FGFR2:NM_001144919,FGFR2:NM_001144913,FGFR2:NM_001144916,FGFR2:NM_022970
FGFR3	chr4:1795574-1809074	5200	-0.703635911880864	0.356641459826662	3658.90674178049	0.345972885619064	0.97858854172248	FGFR3:NM_001163213,FGFR3:NM_000142,FGFR3:NM_022965
FGFR4	chr5:176516507-176524743	5003	0.155737222896633	0.256146956059925	779.153326151856	0.725658317885544	0.999862205672969	FGFR4:NM_002011,FGFR4:NM_213647,FGFR4:NM_022963
FLT1	chr13:28877263-29069067	9200	-0.0929866116620605	0.171504194609837	855.476827290956	0.792303579919851	0.999862205672968	FLT1:NM_001160030,FLT1:NM_002019,FLT1:NM_001159920,FLT1:NM_001160031
FLT3	chr13:28578088-28674744	7040	-0.0724240524536846	0.2055549710023	509.86532927394	0.772683517399644	0.992050782191149	FLT3:NM_004119
FLT4	chr5:180030169-180076635	9080	-0.205495478008398	0.249606903260322	1865.89894031626	0.670344581291064	0.975623807484915	FLT4:NM_002020,FLT4:NM_182925
FOXA1	chr14:38060542-38064261	1640	-0.340254666731071	0.205693281632629	558.017653438957	0.578933937783111	0.999862205672968	FOXA1:NM_004496
GAB2	chr11:77930228-78128847	3360	0.143145828592801	0.179703904854968	480.96998407181	0.764927843331292	0.999863435236043	GAB2:NM_012296,GAB2:NM_080491
GATA1	chrX:48649485-48652604	1800	-0.150711309849053	0.166444253031992	271.280357728296	0.743188309415269	0.999862205672968	GATA1:NM_002049
GATA2	chr3:128199830-128205898	2000	-0.589917572600822	0.3245739951994	1179.83514520164	0.427801101729001	0.999862205672968	GATA2:NM_001145661,GATA2:NM_001145662,GATA2:NM_032638
GATA3	chr10:8097578-8116023	1840	0.141671994728827	0.160834437028535	260.676470301041	0.771478179697311	0.999862205672968	GATA3:NM_002051,GATA3:NM_001002295
GLI1	chr12:57853811-57866113	5308	-0.214654218558477	0.176751810848348	1139.38459210839	0.682418311162671	0.990689157914501	GLI1:NM_001160045,GLI1:NM_001167609,ARHGAP9:NM_032496,ARHGAP9:NM_001080156,GLI1:NM_005269,ARHGAP9:NM_001080157
GNA11	chr19:3094556-3121200	2080	-0.292532885049609	0.282348768014962	608.468400903187	0.666373406153561	0.999862205672968	GNA11:NM_002067
GNAQ	chr9:80336212-80646242	2080	0.259245710541155	0.195048838216287	539.231077925602	0.628717128386566	0.999862205672968	GNAQ:NM_002072
GNAS	chr20:57415129-57485969	6520	0.0853703534426887	0.162972813975541	556.61470444633	0.81686724723875	0.999862521507033	GNAS-AS1:NR_002785,GNAS:NM_001077490,GNAS:NM_016592,GNAS:NM_080425,GNAS:NR_003259,GNAS:NM_001077488,GNAS:NM_000516,GNAS:NM_080426,GNAS:NM_001077489
GRIN2A	chr16:10031790-9985038	5080	0.41959051317372	0.152446184398722	2131.5198069225	0.384947437711558	0.999862205672969	GRIN2A:NM_001134408,GRIN2A:NM_001134407,GRIN2A:NM_000833
GRM3	chr7:86394434-86493753	3040	0.127189729864332	0.151132918643532	386.656778787571	0.750975989262981	0.999862205672968	GRM3:NM_000840
GSTP1	chr11:67352567-67353697	480	0.107369549490353	0.0677541703949778	51.5373837553695	0.855124273315708	0.999862205672968	GSTP1:NM_000852
H3F3A	chr1:226250340-226259757	1556	-0.935280313855973	0.684772475972512	1455.29616835989	0.294127426737376	0.989359458390399	H3F3AP4:NR_002315,H3F3A:NM_002107
HDAC4	chr2:239974691-240274502	7501	0.235839812444698	0.20643233344569	1769.03443314768	0.713240382678306	0.999862205672968	HDAC4:NM_006037,MIR4440:NR_039642,MGC16025:NR_026664,MIR4441:NR_039643,MIR4269:NR_036229,MIR2467:NR_039948
HIF1A	chr14:62162418-62213886	4880	-0.533882849523875	0.165823933467039	2605.34830567651	0.367359932083795	0.999862205672969	HIF1A:NM_001530,HIF1A-AS1:NR_047116,HIF1A:NM_181054,HIF1A-AS2:NR_045406,HIF1A:NM_001243084
HNF1A	chr12:121416533-121439090	3000	-0.141201719342672	0.247366970610144	423.605158028017	0.70719595651335	0.999862205672969	HNF1A:NM_000545
HRAS	chr11:532554-534405	1360	0.106316861445929	0.219791995409302	144.590931566464	0.759627035570655	0.999862205672968	HRAS:NM_001130442,HRAS:NM_005343,HRAS:NM_176795
HSPH1	chr13:31722538-31722697	159	-0.086210331698069	0.091411887066443	13.707442739993	0.893213058832095	0.999862205672968	HSPH1:NM_001286504,HSPH1:NM_001286505,HSPH1:NM_001286503,HSPH1:NM_006644
IDH1	chr2:209101706-209116373	2360	-0.013867946188384	0.208282794245428	32.7283530045863	0.781335284600951	0.999862205672969	IDH1:NM_001282387,IDH1:NM_001282386,IDH1:NM_005896
IDH2	chr15:90627400-90645703	3160	-0.17780934979128	0.13236101240282	561.877545340444	0.734488361127408	0.999862205672969	IDH2:NM_001289910,IDH2:NM_001290114,IDH2:NM_002168
IGF1R	chr15:99192716-99500699	6760	-0.116986254728688	0.128499692335916	790.827081965932	0.781837384103078	0.999862205672969	IGF1R:NM_000875,MIR4714:NR_039864
IKZF1	chr7:50358556-50468349	2440	-1.57162148698968	0.278131589108757	3834.75642825482	0.0307457661200942	0.765089667394569	IKZF1:NM_001220771,IKZF1:NM_001220776,IKZF1:NM_001220775,IKZF1:NM_001220774,IKZF1:NM_001220773,IKZF1:NM_001220772,IKZF1:NM_006060,IKZF1:NM_001220767,IKZF1:NM_001220766,IKZF1:NM_001220765,IKZF1:NM_001220770,IKZF1:NM_001220769,IKZF1:NM_001220768
IL7R	chr5:35856979-35876615	2560	0.282715091562451	0.109038584511136	723.750634399875	0.589606043699226	0.999862205672969	IL7R:NM_002185
ITPA	chr20:3193720-3193960	240	0.835395154809197	0.0675263975786096	200.494837154207	0.0245103525819588	0.999862205672968	ITPA:NM_001267623,ITPA:NM_033453,ITPA:NM_181493,ITPA:NR_052002,ITPA:NR_052001,ITPA:NR_052000
JAK1	chr1:65300151-65352063	6960	-0.0744847276119149	0.149752839097289	518.413704178928	0.797987082245317	0.99986253905337	JAK1:NM_002227
JAK2	chr9:5021959-5126876	6880	-0.548736829894439	0.209912000904891	3775.30938967374	0.385018803823654	0.991926791342231	JAK2:NM_004972
JAK3	chr19:17937514-17955253	6886	0.51282819479744	0.191243235998957	3531.33494937517	0.432435362046867	0.999862205672969	JAK3:NM_000215
KDM6A	chrX:44732756-44970760	8680	-0.00204179072861306	0.207447045635413	17.7227435243614	0.774570625341696	0.999862205672968	KDM6A:NM_021140
KDR	chr4:55946077-55991545	8720	-0.030837693877407	0.146552431496813	268.904690610989	0.824242460664392	0.999862205672968	KDR:NM_002253
KIF5B	chr10:32306043-32317523	3160	-0.0403867237988769	0.128706841072727	127.622047204451	0.83603576550177	0.999862205672969	KIF5B:NM_004521
KIT	chr4:55524093-55604817	6084	-0.0540047414864927	0.1343888299311	328.564847203822	0.814215041660103	0.999862205672969	KIT:NM_001093772,KIT:NM_000222
KMT2A	chr11:118307202-118392908	16880	0.190224840413883	0.169968685079046	3210.99530618634	0.683138104148013	0.994148707354837	KMT2A:NM_005933,KMT2A:NM_001197104
KRAS	chr12:25362645-25398401	1400	-0.472468958543486	0.254255963063239	661.456541960881	0.474558532823736	0.999862205672968	KRAS:NM_004985,KRAS:NM_033360
LRP2	chr2:170010863-170011103	240	0.546442011500197	0.045900168100794	131.146082760047	0.380219183926638	0.999862205672968	LRP2:NM_004525
MAN1B1	chr9:139982746-139982946	200	0.268766133755132	0.0162266364298285	53.7532267510263	0.555945047972007	0.999862205672968	MAN1B1:NM_016219,MAN1B1:NR_045721,MAN1B1:NR_045720
MAP2K1	chr15:66679604-66783035	2920	1.01740211551218	0.138887496602208	2970.81417729557	0.0324711935211219	0.86949523468082	MAP2K1:NM_002755,SNAPC5:NM_006049
MAP2K2	chr19:4090509-4123965	2960	-0.156234079820578	0.246724093409409	462.45287626891	0.752096155038985	0.999862205672969	MAP2K2:NM_030662
MAP2K4	chr17:11924119-12044659	3000	-0.500364850258496	0.170174620022676	1501.09455077549	0.420123889188728	0.980996881037629	MAP2K4:NM_003010,MAP2K4:NM_001281435,MIR744:NR_030613
MAPK1	chr22:22123409-22221809	2200	-0.736837366465475	0.281071804745541	1621.04220622404	0.261649802226882	0.999862205672968	MAPK1:NM_138957,MAPK1:NM_002745
MC1R	chr16:89985642-89986642	1000	-1.86490372716257	0.0712795425933154	1864.90372716257	0.00439231690678354	0.500455802534941	MC1R:NM_002386
MCL1	chr1:150549767-150552041	1360	0.111250886594152	0.167675796140548	151.301205768046	0.747096398560482	0.999862205672968	MCL1:NM_021960,MCL1:NM_182763,MCL1:NM_001197320
MDM2	chr12:69202143-69233660	3280	-0.0693767209972079	0.193981634601025	227.555644870842	0.792178535812454	0.999862205672969	MDM2:NM_002392,MDM2:NM_001278462,MDM2:NM_001145337,MDM2:NM_001145340,MDM2:NM_001145339
MDM4	chr1:204494564-204518844	2960	-0.542493953479078	0.171951966888982	1605.78210229807	0.348395670578692	0.999862205672969	MDM4:NM_001204172,MDM4:NM_002393,MDM4:NM_001278519,MDM4:NM_001278518,MDM4:NM_001278517,MDM4:NM_001204171,MDM4:NM_001278516
MED12	chrX:70338533-70362146	11960	-0.577149998920676	0.178992783654193	6902.71398709128	0.333602780705042	0.999862205672969	MED12:NM_005120
MEN1	chr11:64571765-64577610	3080	0.128208396881053	0.18359446085189	394.881862393643	0.798779149332628	0.999862205672969	MEN1:NM_130800,MEN1:NM_130801,MEN1:NM_130799,MEN1:NM_000244,MEN1:NM_130804,MEN1:NM_130803,MEN1:NM_130802
MET	chr7:116339117-116436198	6560	-0.220118977633287	0.165503115789391	1443.98049327436	0.648326472728693	0.999862205672969	MET:NM_000245,MET:NM_001127500
MIOS	chr7:7606520-7647168	5187	-0.0695022016058299	0.155957311186478	360.50791972944	0.811240485935993	0.999862205672969	MIOS:NM_019005
MITF	chr3:69788659-70014437	3920	0.271996786323206	0.156387223666663	1066.22740238697	0.593200561418378	0.999862205672968	MITF:NM_000248,MITF:NM_198158,MITF:NM_001184967,MITF:NM_198177,MITF:NM_006722,MITF:NM_198159,MITF:NM_198178,MITF:NM_001184968
MLH1	chr3:37034737-37092427	7049	0.13547974003595	0.164547905360935	954.996687513414	0.712458507914185	0.999862574146044	EPM2AIP1:NM_014805,MLH1:NM_001167618,MLH1:NM_000249,MLH1:NM_001258273,MLH1:NM_001167619,MLH1:NM_001167617,MLH1:NM_001258274,MLH1:NM_001258271
MLH3	chr14:75480406-75518298	10001	-0.605522223064645	0.140772733533823	6055.82775286952	0.264998069110204	0.999862205672969	MLH3:NM_014381,MLH3:NM_001040108
MPL	chr1:43803437-43818474	3480	-0.108655632222199	0.214385739480734	378.121600133252	0.733572629649194	0.999862205672969	MPL:NM_005373
MRE11A	chr11:94153197-94226076	5040	0.33680355726411	0.191662076834482	1697.48992861112	0.560619857093118	0.999862205672969	MRE11A:NM_005590,MRE11A:NM_005591
MSH2	chr2:47630088-47710473	6211	0.192045681929097	0.160680324117902	1192.79573046162	0.653424492360404	0.999862205672969	MSH2:NM_001258281,MSH2:NM_000251
MSH6	chr2:48010210-48034177	6401	0.141202785043838	0.154223893763597	903.839027065604	0.692563333576328	0.999862205672969	FBXO11:NM_025133,FBXO11:NM_001190274,MSH6:NM_000179,MSH6:NM_001281494,MSH6:NM_001281493,MSH6:NM_001281492
